record_id,timestamp,corridor_id,junction_sequence,num_junctions,junction_spacing_m,corridor_length_km,cycle_time_sec,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident,bus_priority_active,ambulance_priority_active,ideal_offset_sec,applied_offset_sec,offset_accuracy,green_wave_success,stops_avoided,congestion_index,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
GW106207,2025-04-16 08:49:20,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,635.0,1.91,100,Weekday,False,Clear,False,0.0,False,True,False,87.2,79.8,0.916,False,2,1.0,8.9,33.2,828.6,0.28,0.647,0.906,Bus priority granted - green extension issued to reduce transit delay
GW106208,2025-05-13 09:44:14,Hosur_Rd,Silk Board -> Electronic City Toll,2,574.0,0.57,110,Weekday,False,Rain,True,8.1,False,False,False,78.9,75.0,0.951,False,0,1.0,8.9,52.2,286.9,0.11,0.255,0.863,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW106209,2025-07-16 18:42:28,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,696.0,2.09,120,Weekday,False,Heavy Rain,True,32.0,True,True,False,93.5,68.3,0.731,False,3,1.0,9.1,45.5,848.1,0.325,0.752,0.695,Accident detected nearby - reroute and reduced speed advised
GW106210,2025-11-16 15:39:07,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,482.0,0.96,90,Weekend,False,Clear,False,0.0,False,False,False,41.2,40.8,0.99,True,3,0.102,41.5,10.0,93.0,0.11,0.254,0.988,Green wave coordination successful - maintain current corridor offset
GW106211,2025-12-15 09:20:05,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,317.0,0.95,100,Weekday,False,Clear,False,0.0,False,False,False,40.5,30.3,0.749,False,3,0.996,9.7,46.0,404.8,0.164,0.38,0.895,Heavy congestion detected - signal timing extended and reroute suggested
GW106212,2025-12-31 19:19:46,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,483.0,2.41,100,Weekday,False,Clear,False,0.0,False,True,False,69.1,73.8,0.933,False,2,0.953,9.9,35.2,894.5,0.335,0.773,0.907,Bus priority granted - green extension issued to reduce transit delay
GW106213,2026-04-27 18:45:20,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,513.0,2.56,110,Weekday,False,Fog,False,0.0,False,True,False,73.2,72.8,0.995,False,2,1.0,8.5,39.2,1140.1,0.376,0.87,0.923,Bus priority granted - green extension issued to reduce transit delay
GW106214,2025-05-03 09:46:58,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,441.0,1.32,100,Weekend,False,Clear,False,0.0,False,True,False,46.6,41.9,0.9,True,4,0.266,33.8,6.5,148.1,0.121,0.28,0.948,Bus priority granted - green extension issued to reduce transit delay
GW106215,2026-04-25 09:43:34,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,627.0,1.25,100,Weekend,False,Clear,False,0.0,False,True,False,71.3,69.5,0.975,True,3,0.268,30.2,12.8,162.6,0.15,0.347,0.976,Bus priority granted - green extension issued to reduce transit delay
GW106216,2026-01-20 07:54:11,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,546.0,1.64,120,Weekday,False,Clear,False,0.0,False,False,False,61.6,66.3,0.924,False,2,0.713,20.0,46.6,339.4,0.233,0.539,0.951,Moderate traffic flow - standard adaptive signal timing in effect
GW106217,2026-01-26 14:52:30,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,194.0,0.58,100,Weekday,True,Clear,False,0.0,False,False,False,20.2,17.8,0.879,True,4,0.194,32.2,15.6,75.2,0.069,0.16,0.922,Green wave coordination successful - maintain current corridor offset
GW106218,2025-07-25 18:59:27,Hosur_Rd,Silk Board -> Electronic City Toll,2,571.0,0.57,100,Weekday,False,Rain,True,15.7,False,False,False,69.1,68.0,0.984,False,0,1.0,10.1,49.1,252.5,0.093,0.214,0.873,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW106219,2025-01-17 19:00:43,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,495.0,1.98,90,Weekday,False,Clear,False,0.0,False,False,False,64.8,76.5,0.82,False,0,0.963,10.5,48.2,691.9,0.31,0.716,0.908,Heavy congestion detected - signal timing extended and reroute suggested
GW106220,2025-11-01 06:57:34,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,635.0,2.54,120,Weekend,True,Clear,False,0.0,False,False,False,74.3,76.4,0.972,True,5,0.213,30.2,13.9,292.8,0.252,0.583,0.926,Green wave coordination successful - maintain current corridor offset
GW106221,2025-07-17 18:41:40,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,715.0,2.15,100,Weekday,False,Rain,True,18.1,False,True,False,102.8,90.0,0.985,False,3,1.0,8.5,34.5,959.5,0.313,0.722,0.869,Bus priority granted - green extension issued to reduce transit delay
GW106222,2025-01-28 13:28:24,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,595.0,1.79,120,Weekday,False,Clear,False,0.0,False,False,False,51.3,51.0,0.994,True,4,0.063,39.1,5.6,166.5,0.176,0.407,0.948,Green wave coordination successful - maintain current corridor offset
GW106223,2026-03-19 09:33:23,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,562.0,1.69,110,Weekday,True,Light Rain,True,5.0,False,False,False,68.8,68.8,0.999,False,0,1.0,9.9,60.6,687.8,0.259,0.599,0.813,Festival crowd surge detected - alternate route and extended cycle recommended
GW106224,2026-01-24 18:33:17,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,571.0,1.14,120,Weekend,False,Clear,False,0.0,False,True,False,70.1,56.7,0.81,False,1,0.729,18.0,31.9,256.6,0.15,0.346,0.967,Bus priority granted - green extension issued to reduce transit delay
GW106225,2025-01-09 16:02:00,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,786.0,2.36,90,Weekday,False,Clear,False,0.0,False,True,False,86.5,84.3,0.974,True,4,0.194,31.7,8.3,291.9,0.246,0.569,0.96,Bus priority granted - green extension issued to reduce transit delay
GW106226,2026-02-16 16:23:20,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,411.0,1.64,120,Weekday,False,Clear,False,0.0,False,True,False,38.2,40.4,0.944,True,5,0.214,37.2,6.7,165.9,0.159,0.366,0.936,Bus priority granted - green extension issued to reduce transit delay
GW106227,2026-06-27 10:33:49,Hosur_Rd,Silk Board -> Electronic City Toll,2,571.0,0.57,110,Weekend,False,Clear,False,0.0,False,False,False,62.4,61.4,0.985,True,2,0.16,31.0,6.4,67.1,0.048,0.111,0.977,Green wave coordination successful - maintain current corridor offset
GW106228,2026-01-22 07:37:19,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,609.0,1.83,100,Weekday,False,Clear,False,0.0,False,True,False,64.2,59.2,0.923,True,4,0.286,31.5,12.9,226.8,0.197,0.455,0.975,Bus priority granted - green extension issued to reduce transit delay
GW106229,2026-03-14 18:36:55,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,742.0,2.97,110,Weekend,False,Clear,False,0.0,False,True,False,85.9,80.7,0.94,True,5,0.291,29.6,12.4,374.2,0.321,0.741,0.958,Bus priority granted - green extension issued to reduce transit delay
GW106230,2025-11-05 15:59:10,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,671.0,2.01,110,Weekday,False,Clear,False,0.0,False,False,False,72.4,65.6,0.906,True,4,0.112,30.7,2.0,257.6,0.187,0.432,0.966,Green wave coordination successful - maintain current corridor offset
GW106231,2026-04-14 20:45:35,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,650.0,2.6,110,Weekday,True,Clear,False,0.0,False,False,False,80.2,80.2,1.0,True,5,0.292,26.9,17.6,382.4,0.249,0.576,0.936,Green wave coordination successful - maintain current corridor offset
GW106232,2026-01-13 11:59:29,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,691.0,2.07,100,Weekday,False,Fog,False,0.0,False,False,False,75.0,71.9,0.959,True,4,0.083,31.0,6.9,252.0,0.194,0.449,0.958,Green wave coordination successful - maintain current corridor offset
GW106233,2025-01-23 18:02:56,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,597.0,1.79,120,Weekday,False,Clear,False,0.0,False,False,False,94.3,90.0,0.994,False,2,0.995,7.9,61.7,899.5,0.273,0.632,0.93,Heavy congestion detected - signal timing extended and reroute suggested
GW106234,2025-08-09 19:50:38,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,356.0,1.07,120,Weekend,False,Clear,False,0.0,False,False,False,37.6,38.3,0.981,True,4,0.25,31.7,12.8,134.8,0.098,0.226,0.972,Green wave coordination successful - maintain current corridor offset
GW106235,2025-03-25 20:57:27,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,524.0,1.57,90,Weekday,False,Clear,False,0.0,False,False,False,55.9,58.9,0.946,True,4,0.165,33.7,11.4,191.8,0.151,0.348,0.953,Green wave coordination successful - maintain current corridor offset
GW106236,2025-06-13 20:29:21,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,537.0,1.61,110,Weekday,False,Clear,False,0.0,False,True,False,75.0,70.4,0.938,True,4,0.215,24.1,11.3,247.7,0.132,0.306,0.986,Bus priority granted - green extension issued to reduce transit delay
GW106237,2025-03-02 18:21:42,Hosur_Rd,Silk Board -> Electronic City Toll,2,341.0,0.34,110,Weekend,False,Clear,False,0.0,False,True,False,40.2,37.2,0.924,False,0,0.694,19.7,28.2,91.8,0.05,0.115,0.973,Bus priority granted - green extension issued to reduce transit delay
GW106238,2025-11-01 17:13:58,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,536.0,2.14,120,Weekend,True,Clear,False,0.0,False,False,False,64.8,58.1,0.896,False,3,0.768,17.3,53.9,492.3,0.298,0.687,0.906,Festival crowd surge detected - alternate route and extended cycle recommended
GW106239,2025-06-04 08:13:48,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,550.0,2.2,100,Weekday,False,Heavy Rain,True,38.1,False,False,False,72.9,71.3,0.979,False,1,1.0,9.2,52.5,919.6,0.35,0.808,0.864,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW106240,2025-03-04 15:37:42,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,592.0,2.37,90,Weekday,False,Clear,False,0.0,False,False,False,58.8,64.6,0.902,True,5,0.143,35.5,8.7,249.8,0.239,0.552,0.935,Green wave coordination successful - maintain current corridor offset
GW106241,2025-02-15 12:01:24,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,511.0,1.53,100,Weekend,False,Clear,False,0.0,False,False,False,48.6,53.2,0.906,True,4,0.08,35.4,2.7,155.7,0.148,0.342,0.969,Green wave coordination successful - maintain current corridor offset
GW106242,2026-02-07 14:11:52,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,424.0,1.27,110,Weekend,False,Clear,False,0.0,False,True,True,45.1,41.0,0.909,False,1,0.026,33.3,2.0,138.8,0.127,0.293,0.893,Ambulance priority active - all conflicting signals preempted for corridor clearance
GW106243,2025-08-30 05:38:56,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,403.0,2.02,90,Weekend,False,Heavy Rain,True,32.8,False,False,False,47.4,49.8,0.949,True,6,0.173,30.4,13.7,237.8,0.218,0.504,0.932,Light rain detected - minor speed reduction advised
GW106244,2026-05-24 19:10:54,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,558.0,1.67,90,Weekend,False,Clear,False,0.0,False,False,False,65.9,69.8,0.941,True,4,0.28,28.1,17.7,225.2,0.173,0.399,0.958,Green wave coordination successful - maintain current corridor offset
GW106245,2025-03-19 15:43:43,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,677.0,3.38,120,Weekday,False,Clear,False,0.0,False,True,False,86.3,84.8,0.982,True,6,0.207,27.0,8.5,448.5,0.351,0.811,0.981,Bus priority granted - green extension issued to reduce transit delay
GW106246,2026-02-08 18:42:36,Hosur_Rd,Silk Board -> Electronic City Toll,2,635.0,0.64,120,Weekend,False,Clear,False,0.0,False,True,False,68.7,71.6,0.958,False,1,0.764,19.4,31.5,159.3,0.112,0.258,0.971,Bus priority granted - green extension issued to reduce transit delay
GW106247,2025-03-30 10:45:12,Hosur_Rd,Silk Board -> Electronic City Toll,2,501.0,0.5,120,Weekend,True,Clear,False,0.0,False,False,False,59.2,60.0,0.987,True,2,0.258,30.2,12.8,72.8,0.049,0.113,0.899,Green wave coordination successful - maintain current corridor offset
GW106248,2026-03-08 17:28:16,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,624.0,2.5,100,Weekend,False,Fog,False,0.0,False,False,False,65.5,71.5,0.907,True,5,0.271,33.9,20.5,299.7,0.231,0.533,0.944,Green wave coordination successful - maintain current corridor offset
GW106249,2025-11-19 09:43:50,Hosur_Rd,Silk Board -> Electronic City Toll,2,823.0,0.82,90,Weekday,False,Clear,False,0.0,False,False,False,116.0,90.0,0.984,False,1,0.925,10.8,50.4,331.0,0.136,0.314,0.941,Heavy congestion detected - signal timing extended and reroute suggested
GW106250,2026-04-27 19:47:52,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,444.0,1.78,90,Weekday,False,Clear,False,0.0,False,False,False,57.0,50.1,0.879,False,0,0.845,14.2,41.1,472.0,0.229,0.53,0.926,Heavy congestion detected - signal timing extended and reroute suggested
GW106251,2025-07-31 21:08:37,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,477.0,1.91,110,Weekday,False,Heavy Rain,True,42.4,False,False,False,57.3,43.8,0.765,False,1,0.793,16.7,50.4,458.2,0.272,0.629,0.901,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW106252,2026-04-21 20:36:50,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,554.0,2.22,110,Weekday,False,Clear,False,0.0,False,False,False,57.7,58.4,0.987,True,5,0.223,33.6,13.6,252.6,0.216,0.499,0.931,Green wave coordination successful - maintain current corridor offset
GW106253,2025-05-30 11:16:56,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,565.0,1.69,90,Weekday,False,Clear,False,0.0,False,True,False,66.1,66.8,0.99,True,4,0.17,29.5,8.6,226.3,0.16,0.37,0.948,Bus priority granted - green extension issued to reduce transit delay
GW106254,2025-03-12 18:40:29,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,552.0,1.66,90,Weekday,False,Clear,False,0.0,False,False,False,67.5,53.5,0.793,False,0,0.933,12.2,46.6,503.5,0.25,0.578,0.923,Heavy congestion detected - signal timing extended and reroute suggested
GW106255,2025-07-04 01:55:46,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,561.0,2.24,90,Weekday,False,Heavy Rain,True,48.8,False,False,False,64.2,66.8,0.96,True,5,0.243,30.0,18.0,273.2,0.238,0.55,0.901,Light rain detected - minor speed reduction advised
GW106256,2026-01-22 12:16:14,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,548.0,1.65,110,Weekday,False,Clear,False,0.0,False,True,False,52.9,48.8,0.922,True,4,0.072,35.4,3.0,165.4,0.131,0.303,0.971,Bus priority granted - green extension issued to reduce transit delay
GW106257,2026-03-13 20:18:38,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,411.0,0.82,110,Weekday,False,Light Rain,True,1.5,False,False,False,48.4,42.3,0.874,False,2,0.707,19.4,38.5,197.8,0.137,0.316,0.898,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW106258,2025-10-30 15:01:05,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,552.0,1.66,110,Weekday,False,Clear,False,0.0,False,False,False,58.8,56.1,0.955,True,4,0.128,33.1,7.7,176.3,0.163,0.378,0.99,Green wave coordination successful - maintain current corridor offset
GW106259,2025-03-08 09:42:01,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,590.0,1.77,90,Weekend,False,Clear,False,0.0,False,True,False,60.8,48.6,0.799,True,4,0.259,32.9,6.0,195.8,0.159,0.367,0.975,Bus priority granted - green extension issued to reduce transit delay
GW106260,2025-09-29 22:48:38,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,437.0,1.31,110,Weekday,False,Heavy Rain,True,50.9,False,True,False,48.5,46.1,0.951,True,4,0.239,31.3,10.0,164.9,0.121,0.279,0.909,Bus priority granted - green extension issued to reduce transit delay
GW106261,2026-03-16 09:58:28,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,551.0,2.75,90,Weekday,False,Clear,False,0.0,False,True,False,64.2,58.7,0.913,False,0,0.798,17.1,27.6,630.5,0.369,0.852,0.964,Bus priority granted - green extension issued to reduce transit delay
GW106262,2025-05-20 16:06:53,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,695.0,1.39,90,Weekday,False,Clear,False,0.0,False,False,False,71.7,78.4,0.907,True,3,0.201,34.6,8.3,162.5,0.149,0.343,0.959,Green wave coordination successful - maintain current corridor offset
GW106263,2026-06-21 08:17:01,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,413.0,1.24,90,Weekend,False,Clear,False,0.0,False,True,False,45.5,43.1,0.947,True,4,0.28,30.5,10.5,165.7,0.125,0.288,0.973,Bus priority granted - green extension issued to reduce transit delay
GW106264,2026-01-15 07:49:33,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,501.0,2.51,120,Weekday,True,Clear,False,0.0,False,False,False,74.8,82.6,0.896,False,0,0.917,10.4,61.3,1004.4,0.354,0.817,0.881,Festival crowd surge detected - alternate route and extended cycle recommended
GW106265,2025-06-28 10:03:25,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,615.0,2.46,90,Weekend,False,Light Rain,True,5.1,False,False,False,73.2,69.0,0.944,True,5,0.283,29.7,20.2,319.0,0.252,0.582,0.935,Light rain detected - minor speed reduction advised
GW106266,2025-07-25 20:13:30,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,689.0,1.38,120,Weekday,False,Clear,False,0.0,False,False,False,91.3,90.0,0.996,True,3,0.263,26.0,17.9,221.6,0.133,0.306,0.981,Green wave coordination successful - maintain current corridor offset
GW106267,2026-04-10 09:19:35,Hosur_Rd,Silk Board -> Electronic City Toll,2,334.0,0.33,90,Weekday,False,Clear,False,0.0,False,False,False,47.8,48.3,0.989,False,1,0.993,8.7,50.8,182.8,0.079,0.181,0.931,Heavy congestion detected - signal timing extended and reroute suggested
GW106268,2025-12-10 21:06:50,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,202.0,0.81,120,Weekday,False,Clear,False,0.0,False,False,False,22.3,24.0,0.926,True,5,0.154,31.3,4.3,100.2,0.081,0.186,0.967,Green wave coordination successful - maintain current corridor offset
GW106269,2026-01-31 15:36:44,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,470.0,1.88,120,Weekend,False,Light Rain,True,6.3,False,True,False,44.6,44.2,0.991,True,5,0.143,35.0,5.5,192.6,0.179,0.414,0.908,Bus priority granted - green extension issued to reduce transit delay
GW106270,2025-11-04 16:28:57,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,187.0,0.56,120,Weekday,False,Rain,True,8.3,False,False,False,22.4,17.5,0.78,True,4,0.287,30.0,18.2,81.8,0.058,0.134,0.915,Light rain detected - minor speed reduction advised
GW106271,2025-08-20 11:11:43,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,559.0,2.24,110,Weekday,False,Heavy Rain,True,38.5,False,False,False,67.5,63.6,0.944,False,1,0.664,19.9,30.9,473.0,0.288,0.665,0.924,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW106272,2025-02-13 10:14:05,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,561.0,1.68,100,Weekday,False,Clear,False,0.0,False,True,False,66.6,72.1,0.917,True,4,0.279,29.8,13.9,227.3,0.172,0.398,0.986,Bus priority granted - green extension issued to reduce transit delay
GW106273,2026-03-20 23:16:18,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,314.0,1.57,110,Weekday,True,Clear,False,0.0,False,False,False,35.5,36.2,0.979,True,6,0.141,30.5,5.3,200.0,0.149,0.344,0.936,Green wave coordination successful - maintain current corridor offset
