decision_id,timestamp,junction_id,junction_name,decision_type,model_version,input_features_summary,decision_value,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident,bus_priority_active,ambulance_priority_active,congestion_index,outcome_success,processing_latency_ms,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
DEC707897,2026-04-15 17:48:17,J008,Jayanagar 4th Block,Priority Grant,ARGUS-DT-v2.4,queue=65veh|congestion=1.00|rain=N|festival=Y|accident=N,Green Extension +12s,Weekday,True,Clear,False,0.0,False,True,False,0.7,True,92,18.1,49.0,166.8,0.108,0.25,0.949,Bus priority granted - green extension issued to reduce transit delay
DEC707898,2025-02-24 07:42:50,J027,Mysore Road,Signal Timing Adjustment,ARGUS-DT-v2.3,queue=57veh|congestion=0.67|rain=N|festival=N|accident=N,70.1,Weekday,False,Clear,False,0.0,False,False,False,0.669,True,41,20.9,49.3,310.0,0.21,0.485,0.983,Moderate traffic flow - standard adaptive signal timing in effect
DEC707899,2025-04-05 12:33:40,J011,Indiranagar 100ft Road,Green Wave Coordination,ARGUS-DT-v2.4,queue=32veh|congestion=0.13|rain=N|festival=N|accident=N,Offset Synced,Weekend,False,Fog,False,0.0,False,False,False,0.071,True,76,40.6,6.6,95.5,0.098,0.227,0.951,Green wave coordination successful - maintain current corridor offset
DEC707900,2025-05-17 10:03:09,J003,KR Puram,Priority Grant,ARGUS-DT-v2.3,queue=57veh|congestion=0.64|rain=Y|festival=N|accident=N,Green Extension +12s,Weekend,False,Light Rain,True,6.9,False,True,False,0.445,False,60,23.9,28.3,116.9,0.056,0.13,0.842,Bus priority granted - green extension issued to reduce transit delay
DEC707901,2025-04-05 18:10:56,J030,MG Road,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=69veh|congestion=0.76|rain=N|festival=N|accident=N,75.4,Weekend,False,Clear,False,0.0,False,False,False,0.757,True,88,19.6,56.6,275.0,0.162,0.375,0.952,Heavy congestion detected - signal timing extended and reroute suggested
DEC707902,2025-09-06 16:06:54,J032,Richmond Circle,Route Recommendation,ARGUS-DT-v2.4.1,queue=82veh|congestion=0.82|rain=Y|festival=Y|accident=N,Alternate Route,Weekend,True,Rain,True,22.4,False,False,False,0.819,True,65,13.3,51.8,228.1,0.103,0.238,0.868,Festival crowd surge detected - alternate route and extended cycle recommended
DEC707903,2026-01-14 08:43:35,J021,Vijayanagar,Green Wave Coordination,ARGUS-DT-v2.4,queue=69veh|congestion=1.00|rain=N|festival=Y|accident=N,Offset Re-planned,Weekday,True,Clear,False,0.0,False,False,False,0.55,False,91,23.8,35.1,94.8,0.06,0.14,0.874,Festival crowd surge detected - alternate route and extended cycle recommended
DEC707904,2026-03-06 14:28:11,J032,Richmond Circle,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=35veh|congestion=0.24|rain=N|festival=N|accident=N,44.2,Weekday,False,Clear,False,0.0,False,False,False,0.236,True,68,37.6,17.3,87.2,0.096,0.221,0.96,Normal free-flow traffic - standard signal timing maintained
DEC707905,2025-08-24 21:12:45,J036,HAL Airport Road,Route Recommendation,ARGUS-DT-v2.4.1,queue=48veh|congestion=0.53|rain=Y|festival=N|accident=N,Primary Route,Weekend,False,Rain,True,24.2,False,False,False,0.526,True,41,28.7,30.7,80.1,0.056,0.13,0.892,Light rain detected - minor speed reduction advised
DEC707906,2025-09-27 00:42:23,J018,Nagawara,Route Recommendation,ARGUS-DT-v2.4.1,queue=28veh|congestion=0.13|rain=N|festival=N|accident=N,Primary Route,Weekend,False,Clear,False,0.0,False,False,False,0.126,False,29,41.0,14.4,90.5,0.072,0.167,0.914,Normal free-flow traffic - standard signal timing maintained
DEC707907,2025-10-26 09:55:00,J032,Richmond Circle,Reroute Advisory,ARGUS-DT-v2.4.1,queue=66veh|congestion=0.74|rain=Y|festival=N|accident=N,Detour via Ring Road,Weekend,False,Rain,True,7.6,False,False,False,0.48,True,72,32.0,35.7,92.0,0.078,0.181,0.91,Light rain detected - minor speed reduction advised
DEC707908,2026-01-01 19:47:48,J015,Bellandur,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=92veh|congestion=1.00|rain=N|festival=Y|accident=N,89.8,Weekday,True,Clear,False,0.0,False,False,False,0.997,True,52,9.4,64.3,466.1,0.185,0.427,0.838,Festival crowd surge detected - alternate route and extended cycle recommended
DEC707909,2025-08-19 08:47:13,J040,City Market,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=67veh|congestion=0.94|rain=N|festival=N|accident=N,86.1,Weekday,False,Clear,False,0.0,False,False,False,0.936,True,57,12.3,61.4,421.9,0.211,0.487,0.918,Heavy congestion detected - signal timing extended and reroute suggested
DEC707910,2026-04-16 18:18:49,J013,HSR BDA Complex,Priority Grant,ARGUS-DT-v2.4,queue=73veh|congestion=0.91|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.64,True,63,18.1,45.3,126.2,0.079,0.183,0.968,Bus priority granted - green extension issued to reduce transit delay
DEC707911,2025-05-14 17:54:12,J021,Vijayanagar,Priority Grant,ARGUS-DT-v2.3,queue=93veh|congestion=1.00|rain=Y|festival=N|accident=N,Green Extension +12s,Weekday,False,Rain,True,18.2,False,True,False,0.7,False,60,15.9,52.6,228.6,0.124,0.286,0.868,Bus priority granted - green extension issued to reduce transit delay
DEC707912,2026-01-22 13:43:50,J006,Tin Factory,Route Recommendation,ARGUS-DT-v2.4,queue=31veh|congestion=0.17|rain=N|festival=N|accident=N,Primary Route,Weekday,False,Clear,False,0.0,False,False,False,0.165,True,81,33.4,11.1,124.4,0.108,0.25,0.974,Normal free-flow traffic - standard signal timing maintained
DEC707913,2025-06-28 19:43:47,J010,Shivajinagar,Priority Grant,ARGUS-DT-v2.4.1,queue=54veh|congestion=0.58|rain=N|festival=N|accident=N,Green Extension +12s,Weekend,False,Clear,False,0.0,False,True,False,0.409,True,79,26.3,30.0,132.3,0.079,0.183,0.949,Bus priority granted - green extension issued to reduce transit delay
DEC707914,2025-05-20 17:16:46,J023,Basavanagudi,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=67veh|congestion=0.72|rain=N|festival=N|accident=N,73.0,Weekday,False,Clear,False,0.0,False,False,False,0.716,True,64,20.0,45.2,118.8,0.073,0.168,0.965,Moderate traffic flow - standard adaptive signal timing in effect
DEC707915,2025-05-06 08:55:02,J023,Basavanagudi,Green Wave Coordination,ARGUS-DT-v2.4,queue=73veh|congestion=0.97|rain=N|festival=N|accident=N,Offset Re-planned,Weekday,False,Clear,False,0.0,False,False,False,0.531,True,72,22.1,32.7,178.1,0.127,0.295,0.955,Moderate traffic flow - standard adaptive signal timing in effect
DEC707916,2025-05-15 10:07:10,J013,HSR BDA Complex,Route Recommendation,ARGUS-DT-v2.4.1,queue=65veh|congestion=0.82|rain=Y|festival=N|accident=N,Alternate Route,Weekday,False,Light Rain,True,3.6,False,False,False,0.815,True,83,17.4,53.2,230.6,0.133,0.307,0.899,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
DEC707917,2025-07-02 09:26:06,J030,MG Road,Priority Grant,ARGUS-DT-v2.4.1,queue=78veh|congestion=0.89|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.62,True,43,22.4,41.4,224.2,0.147,0.34,0.954,Bus priority granted - green extension issued to reduce transit delay
DEC707918,2025-12-16 17:47:46,J015,Bellandur,Priority Grant,ARGUS-DT-v2.3,queue=79veh|congestion=0.93|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.654,True,88,20.0,42.0,138.1,0.091,0.21,0.96,Bus priority granted - green extension issued to reduce transit delay
DEC707919,2026-03-03 22:58:27,J006,Tin Factory,Priority Grant,ARGUS-DT-v2.4,queue=35veh|congestion=0.18|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.125,False,50,40.5,6.1,80.9,0.096,0.221,0.907,Bus priority granted - green extension issued to reduce transit delay
DEC707920,2026-02-02 04:27:38,J004,Hebbal,Priority Grant,ARGUS-DT-v2.4,queue=22veh|congestion=0.05|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.038,True,54,38.3,5.5,61.4,0.048,0.11,0.964,Bus priority granted - green extension issued to reduce transit delay
DEC707921,2025-03-26 11:57:40,J018,Nagawara,Priority Grant,ARGUS-DT-v2.4,queue=47veh|congestion=0.27|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.189,True,44,34.9,7.1,92.5,0.104,0.24,0.951,Bus priority granted - green extension issued to reduce transit delay
DEC707922,2026-03-08 14:20:30,J011,Indiranagar 100ft Road,Route Recommendation,ARGUS-DT-v2.3,queue=20veh|congestion=0.06|rain=N|festival=N|accident=N,Primary Route,Weekend,False,Clear,False,0.0,False,False,False,0.059,True,47,44.1,3.8,75.4,0.063,0.145,0.964,Normal free-flow traffic - standard signal timing maintained
DEC707923,2025-05-07 08:51:07,J024,JP Nagar,Route Recommendation,ARGUS-DT-v2.4,queue=77veh|congestion=1.00|rain=Y|festival=N|accident=N,Alternate Route,Weekday,False,Rain,True,8.8,False,False,False,1.0,True,72,9.5,67.7,632.7,0.237,0.547,0.85,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
DEC707924,2026-01-30 19:45:35,J021,Vijayanagar,Route Recommendation,ARGUS-DT-v2.4.1,queue=78veh|congestion=0.80|rain=N|festival=N|accident=N,Alternate Route,Weekday,False,Clear,False,0.0,False,False,False,0.801,True,75,18.9,49.6,306.0,0.208,0.48,0.93,Heavy congestion detected - signal timing extended and reroute suggested
DEC707925,2025-01-17 18:08:17,J003,KR Puram,Reroute Advisory,ARGUS-DT-v2.4.1,queue=82veh|congestion=1.00|rain=Y|festival=N|accident=N,Detour via Ring Road,Weekday,False,Light Rain,True,2.9,False,False,False,0.65,True,65,17.0,36.5,274.7,0.145,0.335,0.932,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
DEC707926,2025-06-09 20:34:43,J040,City Market,Parking Guidance,ARGUS-DT-v2.4.1,queue=51veh|congestion=0.59|rain=Y|festival=N|accident=N,Proceed to Nearest Lot,Weekday,False,Rain,True,10.5,False,False,False,0.588,True,54,26.5,38.7,89.0,0.067,0.155,0.919,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
DEC707927,2025-01-21 09:00:59,J010,Shivajinagar,Priority Grant,ARGUS-DT-v2.3,queue=77veh|congestion=0.91|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.638,True,79,23.3,38.3,202.2,0.14,0.324,0.98,Bus priority granted - green extension issued to reduce transit delay
DEC707928,2026-01-01 15:50:43,J034,Ulsoor,Priority Grant,ARGUS-DT-v2.4,queue=60veh|congestion=0.59|rain=N|festival=Y|accident=N,Green Extension +12s,Weekday,True,Clear,False,0.0,False,True,False,0.414,True,55,25.9,29.1,135.1,0.101,0.233,0.935,Bus priority granted - green extension issued to reduce transit delay
DEC707929,2026-03-11 19:28:58,J008,Jayanagar 4th Block,Priority Grant,ARGUS-DT-v2.4,queue=57veh|congestion=0.85|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.595,True,65,21.1,38.0,138.1,0.095,0.219,0.951,Bus priority granted - green extension issued to reduce transit delay
DEC707930,2025-07-20 16:57:55,J028,Tumkur Road,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=73veh|congestion=0.71|rain=Y|festival=N|accident=N,72.4,Weekend,False,Rain,True,20.3,False,False,False,0.707,False,49,17.4,49.5,106.6,0.071,0.163,0.843,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
DEC707931,2025-08-04 19:28:00,J019,RT Nagar,Priority Grant,ARGUS-DT-v2.4.1,queue=71veh|congestion=0.94|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.66,True,24,19.6,42.4,225.8,0.155,0.358,0.982,Bus priority granted - green extension issued to reduce transit delay
DEC707932,2025-03-19 07:42:43,J034,Ulsoor,Reroute Advisory,ARGUS-DT-v2.4.1,queue=67veh|congestion=0.72|rain=N|festival=N|accident=N,Detour via Ring Road,Weekday,False,Clear,False,0.0,False,False,False,0.465,True,72,23.5,33.4,170.2,0.126,0.292,0.962,Moderate traffic flow - standard adaptive signal timing in effect
DEC707933,2026-06-20 08:26:29,J040,City Market,Route Recommendation,ARGUS-DT-v2.4.1,queue=71veh|congestion=0.75|rain=Y|festival=N|accident=N,Alternate Route,Weekend,False,Light Rain,True,1.8,False,False,False,0.75,False,56,19.7,47.2,199.5,0.126,0.292,0.837,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
DEC707934,2025-05-27 17:59:45,J024,JP Nagar,Green Wave Coordination,ARGUS-DT-v2.4.1,queue=70veh|congestion=1.00|rain=N|festival=N|accident=N,Offset Re-planned,Weekday,False,Clear,False,0.0,False,False,False,0.548,True,66,24.1,35.9,68.5,0.042,0.098,0.955,Moderate traffic flow - standard adaptive signal timing in effect
DEC707935,2025-12-08 13:13:05,J038,Varthur,Signal Timing Adjustment,ARGUS-DT-v2.3,queue=29veh|congestion=0.22|rain=N|festival=N|accident=N,43.3,Weekday,False,Clear,False,0.0,False,False,False,0.222,True,62,36.5,12.2,146.5,0.117,0.269,0.936,Normal free-flow traffic - standard signal timing maintained
DEC707936,2025-12-31 19:44:18,J019,RT Nagar,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=57veh|congestion=0.73|rain=N|festival=N|accident=N,73.9,Weekday,False,Clear,False,0.0,False,False,False,0.732,True,73,19.7,45.7,147.7,0.099,0.229,0.957,Moderate traffic flow - standard adaptive signal timing in effect
DEC707937,2025-12-17 13:55:20,J036,HAL Airport Road,Priority Grant,ARGUS-DT-v2.4.1,queue=23veh|congestion=0.15|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.106,True,57,39.3,11.5,81.4,0.063,0.147,0.974,Bus priority granted - green extension issued to reduce transit delay
DEC707938,2026-05-24 17:09:40,J005,Yeshwantpur,Route Recommendation,ARGUS-DT-v2.3,queue=49veh|congestion=0.53|rain=N|festival=N|accident=N,Primary Route,Weekend,False,Clear,False,0.0,False,False,False,0.529,True,63,23.6,39.5,174.6,0.123,0.285,0.929,Moderate traffic flow - standard adaptive signal timing in effect
DEC707939,2025-01-09 11:21:01,J016,Sarjapur Road,Parking Guidance,ARGUS-DT-v2.4.1,queue=40veh|congestion=0.32|rain=N|festival=N|accident=N,Proceed to Nearest Lot,Weekday,False,Clear,False,0.0,False,False,False,0.323,True,63,31.1,24.9,60.5,0.048,0.111,0.987,Moderate traffic flow - standard adaptive signal timing in effect
DEC707940,2026-02-16 15:48:12,J029,Old Airport Road,Reroute Advisory,ARGUS-DT-v2.4,queue=34veh|congestion=0.38|rain=N|festival=N|accident=N,No Reroute Needed,Weekday,False,Clear,False,0.0,False,False,False,0.248,True,37,33.1,17.9,139.1,0.12,0.278,0.977,Normal free-flow traffic - standard signal timing maintained
DEC707941,2025-07-11 18:08:18,J033,Trinity Circle,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=91veh|congestion=1.00|rain=Y|festival=N|accident=N,90.0,Weekday,False,Rain,True,24.0,False,False,False,1.0,True,92,8.9,63.0,533.7,0.174,0.401,0.856,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
DEC707942,2025-02-21 11:24:44,J013,HSR BDA Complex,Route Recommendation,ARGUS-DT-v2.3,queue=31veh|congestion=0.30|rain=N|festival=N|accident=N,Primary Route,Weekday,False,Clear,False,0.0,False,False,False,0.295,True,67,33.4,20.0,109.5,0.112,0.258,0.99,Moderate traffic flow - standard adaptive signal timing in effect
DEC707943,2026-05-16 12:51:49,J031,Cubbon Road,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=25veh|congestion=0.18|rain=N|festival=N|accident=N,40.7,Weekend,False,Clear,False,0.0,False,False,False,0.179,True,75,37.3,10.0,138.2,0.116,0.269,0.961,Normal free-flow traffic - standard signal timing maintained
DEC707944,2025-01-02 16:07:04,J022,Rajajinagar,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=45veh|congestion=0.48|rain=Y|festival=N|accident=N,58.8,Weekday,False,Light Rain,True,4.0,False,False,False,0.48,True,46,31.3,31.1,178.6,0.159,0.367,0.896,Light rain detected - minor speed reduction advised
DEC707945,2026-02-04 12:03:08,J014,Electronic City Toll,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=26veh|congestion=0.20|rain=N|festival=N|accident=N,42.0,Weekday,False,Clear,False,0.0,False,False,False,0.2,True,36,25.0,14.3,195.7,0.14,0.323,0.965,Normal free-flow traffic - standard signal timing maintained
DEC707946,2025-07-25 10:31:06,J007,Banashankari,Parking Guidance,ARGUS-DT-v2.4.1,queue=47veh|congestion=0.57|rain=N|festival=N|accident=N,Proceed to Nearest Lot,Weekday,False,Clear,False,0.0,False,False,False,0.566,True,38,26.3,40.1,193.2,0.145,0.335,0.974,Moderate traffic flow - standard adaptive signal timing in effect
DEC707947,2025-12-17 21:08:30,J022,Rajajinagar,Reroute Advisory,ARGUS-DT-v2.3,queue=47veh|congestion=0.40|rain=N|festival=N|accident=N,No Reroute Needed,Weekday,False,Clear,False,0.0,False,False,False,0.259,True,83,32.8,9.9,128.5,0.101,0.233,0.965,Moderate traffic flow - standard adaptive signal timing in effect
DEC707948,2025-07-23 13:19:28,J010,Shivajinagar,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=40veh|congestion=0.23|rain=N|festival=N|accident=N,43.9,Weekday,False,Clear,False,0.0,False,False,False,0.231,True,36,25.7,19.7,152.3,0.104,0.24,0.969,Normal free-flow traffic - standard signal timing maintained
DEC707949,2025-12-10 03:48:49,J011,Indiranagar 100ft Road,Green Wave Coordination,ARGUS-DT-v2.4,queue=33veh|congestion=0.14|rain=N|festival=N|accident=N,Offset Synced,Weekday,False,Clear,False,0.0,False,False,False,0.079,True,43,45.7,2.0,15.0,0.01,0.023,0.942,Green wave coordination successful - maintain current corridor offset
DEC707950,2025-12-16 09:54:26,J031,Cubbon Road,Priority Grant,ARGUS-DT-v2.4.1,queue=56veh|congestion=0.73|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Fog,False,0.0,False,True,False,0.514,True,52,29.0,38.2,128.2,0.099,0.228,0.976,Bus priority granted - green extension issued to reduce transit delay
DEC707951,2025-01-24 06:23:45,J037,Kadugodi,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=28veh|congestion=0.23|rain=N|festival=N|accident=N,43.7,Weekday,False,Clear,False,0.0,False,False,False,0.228,True,44,35.4,14.2,113.2,0.072,0.167,0.98,Normal free-flow traffic - standard signal timing maintained
DEC707952,2025-04-09 09:30:01,J041,Chalukya Circle,Reroute Advisory,ARGUS-DT-v2.4.1,queue=69veh|congestion=0.98|rain=Y|festival=N|accident=N,Detour via Ring Road,Weekday,False,Light Rain,True,4.5,False,False,False,0.636,True,49,25.3,43.8,184.0,0.139,0.321,0.914,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
DEC707953,2025-12-06 11:28:25,J023,Basavanagudi,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=46veh|congestion=0.27|rain=N|festival=N|accident=N,46.0,Weekend,False,Clear,False,0.0,False,False,False,0.267,True,55,35.8,17.5,139.8,0.122,0.282,0.984,Moderate traffic flow - standard adaptive signal timing in effect
DEC707954,2025-04-30 12:21:35,J030,MG Road,Route Recommendation,ARGUS-DT-v2.4,queue=27veh|congestion=0.16|rain=N|festival=N|accident=N,Primary Route,Weekday,False,Clear,False,0.0,False,False,False,0.158,True,48,41.1,4.6,69.3,0.079,0.183,0.961,Normal free-flow traffic - standard signal timing maintained
DEC707955,2026-01-05 15:59:45,J023,Basavanagudi,Priority Grant,ARGUS-DT-v2.4.1,queue=39veh|congestion=0.34|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.235,True,54,34.6,10.7,149.4,0.141,0.325,0.962,Bus priority granted - green extension issued to reduce transit delay
DEC707956,2025-12-02 19:41:52,J009,Majestic,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=66veh|congestion=0.73|rain=N|festival=N|accident=N,74.0,Weekday,False,Clear,False,0.0,False,False,False,0.733,True,87,14.9,48.1,242.2,0.131,0.303,0.975,Moderate traffic flow - standard adaptive signal timing in effect
DEC707957,2025-03-13 18:06:42,J041,Chalukya Circle,Priority Grant,ARGUS-DT-v2.3,queue=75veh|congestion=1.00|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.7,True,68,16.0,50.0,240.3,0.124,0.286,0.961,Bus priority granted - green extension issued to reduce transit delay
