event_id,timestamp,event_type,venue_junction_id,venue_junction_name,expected_attendance,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident_nearby,road_closure_active,congestion_index,congestion_level,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
EVT402591,2026-03-24 08:08:46,Political Rally,J023,Basavanagudi,11822,Weekday,False,Clear,False,0.0,False,False,0.858,Severe,12.1,57.5,202.7,0.091,0.21,0.947,Heavy congestion detected - signal timing extended and reroute suggested
EVT402592,2025-05-17 11:02:01,Local Market Day,J031,Cubbon Road,2691,Weekend,False,Clear,False,0.0,False,False,0.382,Moderate,22.4,27.4,294.4,0.16,0.369,0.954,Moderate traffic flow - standard adaptive signal timing in effect
EVT402593,2025-02-28 10:53:42,Trade Fair,J031,Cubbon Road,8081,Weekday,False,Clear,False,0.0,False,False,0.537,Moderate,27.2,37.3,195.5,0.162,0.373,0.953,Moderate traffic flow - standard adaptive signal timing in effect
EVT402594,2025-12-04 17:45:16,Trade Fair,J020,Malleshwaram Circle,5632,Weekday,False,Clear,False,0.0,False,False,0.939,Severe,10.3,71.3,433.3,0.18,0.416,0.937,Heavy congestion detected - signal timing extended and reroute suggested
EVT402595,2025-07-12 17:18:50,Trade Fair,J031,Cubbon Road,5310,Weekend,False,Clear,False,0.0,False,False,0.84,Severe,14.5,57.7,373.6,0.204,0.47,0.936,Heavy congestion detected - signal timing extended and reroute suggested
EVT402596,2025-02-02 19:02:36,Trade Fair,J031,Cubbon Road,9192,Weekend,False,Clear,False,0.0,False,False,0.812,Severe,17.9,53.0,353.6,0.239,0.553,0.921,Heavy congestion detected - signal timing extended and reroute suggested
EVT402597,2025-03-12 14:35:23,Political Rally,J011,Indiranagar 100ft Road,19271,Weekday,False,Clear,False,0.0,False,False,0.344,Low,28.3,24.1,115.7,0.075,0.172,0.964,Moderate traffic flow - standard adaptive signal timing in effect
EVT402598,2025-10-29 07:33:25,Local Market Day,J011,Indiranagar 100ft Road,4074,Weekday,False,Heavy Rain,True,25.3,False,False,0.893,Severe,12.2,66.5,451.1,0.223,0.515,0.891,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402599,2025-05-01 08:24:11,Cultural Procession,J011,Indiranagar 100ft Road,17438,Weekday,True,Clear,False,0.0,False,False,1.0,Severe,10.0,71.3,181.0,0.076,0.175,0.863,Festival crowd surge detected - alternate route and extended cycle recommended
EVT402600,2025-05-28 17:50:35,Trade Fair,J009,Majestic,16338,Weekday,False,Rain,True,14.1,False,False,1.0,Severe,8.5,72.4,648.8,0.224,0.516,0.849,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402601,2025-01-28 06:02:54,Local Market Day,J030,MG Road,4305,Weekday,False,Clear,False,0.0,False,False,0.276,Low,34.6,25.5,65.7,0.061,0.14,0.928,Moderate traffic flow - standard adaptive signal timing in effect
EVT402602,2026-05-09 10:53:33,Sports Fixture,J009,Majestic,32914,Weekend,False,Fog,False,0.0,False,False,0.649,High,16.5,50.8,160.5,0.098,0.225,0.981,Moderate traffic flow - standard adaptive signal timing in effect
EVT402603,2025-11-02 10:46:23,Religious Festival,J031,Cubbon Road,69291,Weekend,True,Clear,False,0.0,False,True,1.0,Severe,9.3,104.6,470.4,0.177,0.408,0.84,Road closure for event/procession - full detour recommended for through-traffic
EVT402604,2026-04-08 19:36:56,Concert,J012,Koramangala Sony World,7524,Weekday,False,Clear,False,0.0,False,False,0.904,Severe,10.8,69.4,459.5,0.189,0.436,0.926,Heavy congestion detected - signal timing extended and reroute suggested
EVT402605,2025-10-21 00:11:13,Religious Festival,J030,MG Road,69628,Weekday,True,Clear,False,0.0,False,True,0.921,Severe,11.7,87.5,516.0,0.242,0.558,0.878,Road closure for event/procession - full detour recommended for through-traffic
EVT402606,2025-07-11 10:38:18,Concert,J030,MG Road,8155,Weekday,False,Heavy Rain,True,39.7,False,False,0.909,Severe,11.2,62.0,610.9,0.252,0.582,0.869,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402607,2026-04-05 20:23:37,Local Market Day,J011,Indiranagar 100ft Road,3496,Weekend,False,Clear,False,0.0,False,False,0.539,Moderate,28.1,40.9,189.1,0.152,0.352,0.951,Moderate traffic flow - standard adaptive signal timing in effect
EVT402608,2025-07-19 19:36:08,Concert,J031,Cubbon Road,17568,Weekend,False,Clear,False,0.0,False,False,0.795,Severe,16.0,52.4,253.6,0.141,0.327,0.966,Heavy congestion detected - signal timing extended and reroute suggested
EVT402609,2026-01-12 16:36:56,Local Market Day,J031,Cubbon Road,5294,Weekday,False,Clear,False,0.0,False,False,0.593,High,24.0,42.8,267.2,0.211,0.488,0.963,Moderate traffic flow - standard adaptive signal timing in effect
EVT402610,2026-06-29 09:13:51,Sports Fixture,J023,Basavanagudi,15148,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,7.5,72.7,431.9,0.138,0.318,0.904,Heavy congestion detected - signal timing extended and reroute suggested
EVT402611,2026-01-19 18:35:55,Local Market Day,J020,Malleshwaram Circle,3960,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,7.5,71.3,346.9,0.116,0.269,0.901,Heavy congestion detected - signal timing extended and reroute suggested
EVT402612,2026-01-08 16:25:29,Concert,J040,City Market,17068,Weekday,False,Clear,False,0.0,False,False,0.59,High,19.4,38.1,196.6,0.118,0.273,0.962,Moderate traffic flow - standard adaptive signal timing in effect
EVT402613,2025-09-22 14:10:15,Concert,J011,Indiranagar 100ft Road,5819,Weekday,False,Rain,True,10.8,True,False,0.719,High,22.9,47.3,297.4,0.232,0.537,0.769,Accident detected nearby - reroute and reduced speed advised
EVT402614,2025-10-01 20:58:15,Local Market Day,J009,Majestic,3301,Weekday,False,Clear,False,0.0,False,False,0.415,Moderate,28.7,33.3,247.1,0.2,0.463,0.966,Moderate traffic flow - standard adaptive signal timing in effect
EVT402615,2025-06-12 14:36:18,Local Market Day,J012,Koramangala Sony World,2509,Weekday,False,Clear,False,0.0,False,False,0.262,Low,22.8,18.1,115.0,0.081,0.187,0.959,Moderate traffic flow - standard adaptive signal timing in effect
EVT402616,2026-06-28 07:25:32,Sports Fixture,J011,Indiranagar 100ft Road,16663,Weekend,False,Heavy Rain,True,29.6,False,False,0.924,Severe,10.1,63.5,415.9,0.177,0.409,0.873,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402617,2025-07-30 08:35:26,Local Market Day,J009,Majestic,6131,Weekday,False,Heavy Rain,True,25.8,False,False,1.0,Severe,10.7,70.8,374.9,0.15,0.347,0.855,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402618,2025-05-03 08:15:14,Concert,J040,City Market,10490,Weekend,False,Clear,False,0.0,False,False,0.753,Severe,12.7,47.4,377.0,0.164,0.379,0.959,Heavy congestion detected - signal timing extended and reroute suggested
EVT402619,2025-11-05 07:21:48,Concert,J009,Majestic,14037,Weekday,False,Clear,False,0.0,False,False,0.564,High,24.4,35.7,143.5,0.095,0.219,0.937,Moderate traffic flow - standard adaptive signal timing in effect
EVT402620,2026-05-19 14:01:54,Trade Fair,J012,Koramangala Sony World,10676,Weekday,False,Clear,False,0.0,False,False,0.232,Low,29.8,13.6,248.9,0.225,0.52,0.951,Normal free-flow traffic - standard signal timing maintained
EVT402621,2025-01-08 20:22:35,Local Market Day,J031,Cubbon Road,3906,Weekday,False,Clear,False,0.0,False,False,0.64,High,15.9,51.1,116.9,0.063,0.145,0.972,Moderate traffic flow - standard adaptive signal timing in effect
EVT402622,2025-03-18 11:52:14,Local Market Day,J012,Koramangala Sony World,3554,Weekday,False,Clear,False,0.0,False,False,0.239,Low,34.4,18.6,79.1,0.063,0.146,0.969,Normal free-flow traffic - standard signal timing maintained
EVT402623,2025-12-09 07:54:37,Sports Fixture,J040,City Market,20333,Weekday,False,Light Rain,True,2.2,False,False,0.972,Severe,9.1,68.7,597.7,0.22,0.507,0.853,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402624,2026-04-07 08:46:15,Sports Fixture,J011,Indiranagar 100ft Road,19754,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,9.7,68.2,366.0,0.153,0.354,0.918,Heavy congestion detected - signal timing extended and reroute suggested
EVT402625,2025-04-12 07:07:15,Local Market Day,J031,Cubbon Road,2448,Weekend,False,Clear,False,0.0,False,False,0.48,Moderate,23.1,29.5,219.7,0.152,0.351,0.967,Moderate traffic flow - standard adaptive signal timing in effect
EVT402626,2025-08-12 20:54:59,Local Market Day,J011,Indiranagar 100ft Road,7862,Weekday,False,Clear,False,0.0,False,False,0.459,Moderate,25.2,27.0,151.4,0.112,0.259,0.99,Moderate traffic flow - standard adaptive signal timing in effect
EVT402627,2025-06-22 08:21:59,Local Market Day,J030,MG Road,4378,Weekend,False,Heavy Rain,True,40.6,False,False,1.0,Severe,8.4,75.9,675.9,0.22,0.509,0.884,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402628,2026-04-10 18:26:06,Sports Fixture,J030,MG Road,11722,Weekday,False,Light Rain,True,4.3,False,False,1.0,Severe,8.9,68.0,391.1,0.155,0.358,0.868,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402629,2025-06-24 11:06:04,Political Rally,J031,Cubbon Road,16782,Weekday,False,Clear,False,0.0,False,False,0.433,Moderate,29.5,30.3,145.0,0.107,0.247,0.963,Moderate traffic flow - standard adaptive signal timing in effect
EVT402630,2025-05-05 08:35:19,Concert,J023,Basavanagudi,19564,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,6.9,65.6,1029.3,0.326,0.753,0.934,Heavy congestion detected - signal timing extended and reroute suggested
EVT402631,2025-09-08 15:07:03,Trade Fair,J030,MG Road,8918,Weekday,False,Clear,False,0.0,False,False,0.335,Low,30.9,20.8,175.2,0.145,0.335,0.99,Moderate traffic flow - standard adaptive signal timing in effect
EVT402632,2025-09-30 18:47:28,Trade Fair,J020,Malleshwaram Circle,9956,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,9.0,68.5,517.9,0.204,0.471,0.922,Heavy congestion detected - signal timing extended and reroute suggested
EVT402633,2025-10-31 19:52:49,Trade Fair,J011,Indiranagar 100ft Road,5397,Weekday,False,Light Rain,True,6.6,False,False,0.833,Severe,11.7,60.8,357.5,0.146,0.336,0.911,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402634,2025-11-19 17:34:16,Sports Fixture,J031,Cubbon Road,20918,Weekday,False,Clear,False,0.0,False,False,0.983,Severe,8.6,69.7,422.7,0.151,0.349,0.892,Heavy congestion detected - signal timing extended and reroute suggested
EVT402635,2026-03-16 11:31:25,Local Market Day,J031,Cubbon Road,3968,Weekday,False,Clear,False,0.0,False,False,0.289,Low,38.8,24.6,177.5,0.197,0.456,0.968,Moderate traffic flow - standard adaptive signal timing in effect
EVT402636,2025-02-23 09:04:20,Political Rally,J040,City Market,17947,Weekend,False,Clear,False,0.0,False,False,0.987,Severe,7.6,72.3,843.3,0.261,0.604,0.955,Heavy congestion detected - signal timing extended and reroute suggested
EVT402637,2025-07-01 19:36:04,Local Market Day,J020,Malleshwaram Circle,3793,Weekday,False,Rain,True,16.4,False,False,0.999,Severe,9.2,71.2,450.5,0.179,0.413,0.873,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402638,2026-01-02 11:45:07,Cultural Procession,J023,Basavanagudi,12861,Weekday,True,Clear,False,0.0,False,True,0.672,Moderate,18.5,65.5,502.8,0.28,0.647,0.897,Road closure for event/procession - full detour recommended for through-traffic
EVT402639,2025-08-11 19:42:54,Local Market Day,J023,Basavanagudi,4188,Weekday,False,Light Rain,True,2.7,False,False,0.848,Severe,12.5,57.4,485.6,0.226,0.522,0.88,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402640,2025-07-31 09:27:42,Sports Fixture,J009,Majestic,23340,Weekday,False,Heavy Rain,True,48.1,False,False,1.0,Severe,7.0,72.5,752.2,0.211,0.488,0.855,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402641,2025-01-13 18:58:30,Political Rally,J031,Cubbon Road,13371,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,6.2,77.8,997.8,0.242,0.56,0.938,Heavy congestion detected - signal timing extended and reroute suggested
EVT402642,2025-07-24 18:15:48,Trade Fair,J023,Basavanagudi,11988,Weekday,False,Fog,False,0.0,False,False,1.0,Severe,9.0,73.0,341.3,0.135,0.312,0.916,Heavy congestion detected - signal timing extended and reroute suggested
EVT402643,2026-05-25 15:31:42,Political Rally,J031,Cubbon Road,17263,Weekday,False,Rain,True,14.1,False,False,0.584,High,22.2,39.6,299.2,0.201,0.463,0.931,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402644,2025-12-03 08:21:08,Trade Fair,J040,City Market,8522,Weekday,False,Clear,False,0.0,False,False,0.918,Severe,12.5,66.9,362.1,0.166,0.384,0.919,Heavy congestion detected - signal timing extended and reroute suggested
EVT402645,2025-03-29 19:34:34,Sports Fixture,J020,Malleshwaram Circle,35783,Weekend,False,Clear,False,0.0,True,False,1.0,Severe,6.6,68.1,433.6,0.113,0.261,0.721,Accident detected nearby - reroute and reduced speed advised
EVT402646,2026-05-08 18:18:07,Concert,J023,Basavanagudi,9308,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,6.9,76.3,407.3,0.152,0.351,0.864,Heavy congestion detected - signal timing extended and reroute suggested
EVT402647,2025-02-19 18:22:58,Local Market Day,J030,MG Road,7328,Weekday,False,Fog,False,0.0,False,False,0.922,Severe,11.2,68.2,512.1,0.213,0.491,0.912,Heavy congestion detected - signal timing extended and reroute suggested
EVT402648,2026-04-23 08:01:15,Sports Fixture,J011,Indiranagar 100ft Road,23522,Weekday,False,Clear,False,0.0,False,False,0.939,Severe,9.6,65.1,346.4,0.123,0.284,0.918,Heavy congestion detected - signal timing extended and reroute suggested
EVT402649,2025-09-19 14:23:22,Political Rally,J009,Majestic,15684,Weekday,False,Rain,True,14.1,False,False,0.477,Moderate,29.1,32.1,201.0,0.171,0.396,0.918,Light rain detected - minor speed reduction advised
EVT402650,2026-03-29 18:55:20,Local Market Day,J020,Malleshwaram Circle,2777,Weekend,False,Clear,False,0.0,False,False,0.835,Severe,13.9,60.8,394.7,0.197,0.455,0.928,Heavy congestion detected - signal timing extended and reroute suggested
EVT402651,2025-09-27 19:12:13,Sports Fixture,J023,Basavanagudi,21691,Weekend,False,Clear,False,0.0,False,False,0.894,Severe,13.0,66.3,446.5,0.225,0.519,0.923,Heavy congestion detected - signal timing extended and reroute suggested
EVT402652,2025-03-01 09:56:00,Local Market Day,J011,Indiranagar 100ft Road,1802,Weekend,False,Clear,False,0.0,False,False,0.638,High,17.8,46.8,235.0,0.142,0.329,0.966,Moderate traffic flow - standard adaptive signal timing in effect
EVT402653,2026-05-23 20:24:01,Local Market Day,J031,Cubbon Road,5363,Weekend,False,Clear,False,0.0,False,False,0.543,Moderate,24.4,34.6,137.6,0.087,0.201,0.983,Moderate traffic flow - standard adaptive signal timing in effect
EVT402654,2026-01-17 18:36:51,Concert,J023,Basavanagudi,20803,Weekend,False,Clear,False,0.0,False,False,0.948,Severe,10.7,61.4,741.1,0.311,0.719,0.921,Heavy congestion detected - signal timing extended and reroute suggested
EVT402655,2026-06-07 13:34:34,Local Market Day,J012,Koramangala Sony World,2351,Weekend,False,Clear,False,0.0,False,False,0.303,Low,28.0,24.2,235.9,0.166,0.385,0.984,Moderate traffic flow - standard adaptive signal timing in effect
EVT402656,2025-12-12 08:52:09,Trade Fair,J031,Cubbon Road,11016,Weekday,False,Clear,False,0.0,False,False,0.986,Severe,7.3,68.4,858.3,0.26,0.6,0.912,Heavy congestion detected - signal timing extended and reroute suggested
EVT402657,2025-03-10 08:27:08,Local Market Day,J020,Malleshwaram Circle,4696,Weekday,False,Clear,False,0.0,False,False,0.93,Severe,8.2,69.9,208.5,0.074,0.17,0.927,Heavy congestion detected - signal timing extended and reroute suggested
EVT402658,2025-10-03 19:00:43,Religious Festival,J020,Malleshwaram Circle,38541,Weekday,True,Clear,False,0.0,False,True,1.0,Severe,7.4,97.4,668.7,0.213,0.491,0.829,Road closure for event/procession - full detour recommended for through-traffic
EVT402659,2025-06-29 09:55:07,Sports Fixture,J040,City Market,22172,Weekend,False,Clear,False,0.0,False,False,0.832,Severe,13.0,56.6,470.0,0.203,0.469,0.952,Heavy congestion detected - signal timing extended and reroute suggested
EVT402660,2025-08-18 12:06:48,Political Rally,J040,City Market,10525,Weekday,False,Clear,False,0.0,False,False,0.269,Low,37.6,12.5,88.3,0.087,0.2,0.973,Moderate traffic flow - standard adaptive signal timing in effect
EVT402661,2025-07-11 19:31:27,Local Market Day,J030,MG Road,5367,Weekday,False,Light Rain,True,4.0,False,False,0.951,Severe,11.3,75.7,527.1,0.22,0.507,0.922,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402662,2025-08-19 07:51:49,Trade Fair,J031,Cubbon Road,7424,Weekday,False,Rain,True,13.3,False,False,0.957,Severe,11.4,70.4,260.8,0.125,0.288,0.867,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402663,2025-07-24 13:09:38,Sports Fixture,J031,Cubbon Road,13296,Weekday,False,Heavy Rain,True,35.7,False,False,0.625,High,21.3,44.1,186.7,0.134,0.31,0.931,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402664,2026-06-01 09:58:25,Local Market Day,J040,City Market,3563,Weekday,False,Heavy Rain,True,42.1,False,False,1.0,Severe,7.2,68.0,864.9,0.257,0.593,0.879,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT402665,2026-04-08 08:59:12,Sports Fixture,J023,Basavanagudi,17063,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,9.4,77.8,421.2,0.158,0.366,0.931,Heavy congestion detected - signal timing extended and reroute suggested
EVT402666,2025-09-11 16:17:00,Local Market Day,J009,Majestic,4543,Weekday,False,Clear,False,0.0,False,False,0.517,Moderate,23.7,38.9,215.9,0.144,0.334,0.977,Moderate traffic flow - standard adaptive signal timing in effect
EVT402667,2026-02-03 09:34:13,Local Market Day,J012,Koramangala Sony World,2918,Weekday,False,Clear,False,0.0,False,False,0.913,Severe,9.4,66.6,262.5,0.115,0.265,0.946,Heavy congestion detected - signal timing extended and reroute suggested
EVT402668,2025-04-15 08:42:47,Cultural Procession,J030,MG Road,10908,Weekday,True,Clear,False,0.0,False,False,1.0,Severe,9.5,63.1,447.9,0.165,0.382,0.867,Festival crowd surge detected - alternate route and extended cycle recommended
EVT402669,2026-02-12 06:35:09,Trade Fair,J020,Malleshwaram Circle,5416,Weekday,False,Clear,False,0.0,False,False,0.308,Low,28.1,14.1,148.9,0.122,0.281,0.99,Moderate traffic flow - standard adaptive signal timing in effect
EVT402670,2026-03-30 13:33:04,Political Rally,J023,Basavanagudi,9539,Weekday,False,Clear,False,0.0,False,False,0.199,Low,37.8,13.2,129.9,0.127,0.294,0.954,Normal free-flow traffic - standard signal timing maintained
