record_id,timestamp,junction_id,junction_name,neighbor_junction_id,neighbor_junction_name,approach_direction,num_lanes,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident,priority_class,incoming_vehicle_count,queue_length_vehicles,requested_green_time_sec,granted_green_time_sec,negotiation_rounds,negotiation_outcome,congestion_index,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
JN106578,2026-05-12 21:56:14,J035,Domlur,J037,Kadugodi,South,3,Weekday,False,Clear,False,0.0,False,Bus,22,15,34.6,33.2,2,Priority Granted (Bus),0.106,31.0,7.1,90.5,0.065,0.151,0.946,Bus priority granted - green extension issued to reduce transit delay
JN106579,2025-01-01 05:01:25,J011,Indiranagar 100ft Road,J040,City Market,East,3,Weekday,False,Clear,False,0.0,False,Normal,22,13,17.3,49.8,1,Accepted,0.048,30.4,2.0,43.2,0.031,0.071,0.934,Normal free-flow traffic - standard signal timing maintained
JN106580,2026-02-07 17:13:45,J035,Domlur,J027,Mysore Road,South,2,Weekend,False,Clear,False,0.0,False,Normal,45,38,31.1,46.9,2,Accepted,0.466,28.2,30.5,90.8,0.07,0.161,0.99,Moderate traffic flow - standard adaptive signal timing in effect
JN106581,2025-05-13 09:55:29,J023,Basavanagudi,J009,Majestic,South,3,Weekday,False,Clear,False,0.0,False,Normal,44,42,33.2,41.8,2,Accepted,0.754,17.5,57.0,148.3,0.068,0.157,0.964,Heavy congestion detected - signal timing extended and reroute suggested
JN106582,2026-02-15 17:21:18,J022,Rajajinagar,J037,Kadugodi,West,4,Weekend,False,Fog,False,0.0,False,Normal,34,30,32.9,45.6,1,Accepted,0.52,24.4,33.3,100.4,0.08,0.184,0.952,Moderate traffic flow - standard adaptive signal timing in effect
JN106583,2026-04-18 18:03:23,J002,Marathahalli,J006,Tin Factory,West,3,Weekend,False,Fog,False,0.0,False,Normal,50,42,31.8,37.3,2,Accepted,0.687,18.4,44.8,137.3,0.085,0.197,0.946,Moderate traffic flow - standard adaptive signal timing in effect
JN106584,2026-01-01 06:02:20,J023,Basavanagudi,J028,Tumkur Road,South,2,Weekday,True,Clear,False,0.0,False,Normal,40,30,27.7,45.9,2,Accepted,0.279,33.2,19.6,49.3,0.049,0.112,0.911,Moderate traffic flow - standard adaptive signal timing in effect
JN106585,2026-05-05 11:22:13,J037,Kadugodi,J016,Sarjapur Road,West,3,Weekday,False,Clear,False,0.0,False,Normal,25,18,12.5,40.7,1,Accepted,0.185,27.9,15.8,90.6,0.066,0.152,0.933,Normal free-flow traffic - standard signal timing maintained
JN106586,2025-03-08 16:07:34,J005,Yeshwantpur,J032,Richmond Circle,North,2,Weekend,False,Clear,False,0.0,False,Bus,33,24,38.6,36.0,3,Priority Granted (Bus),0.223,29.3,10.2,90.5,0.06,0.139,0.956,Bus priority granted - green extension issued to reduce transit delay
JN106587,2025-02-24 08:18:41,J021,Vijayanagar,J007,Banashankari,West,2,Weekday,False,Clear,False,0.0,False,Bus,64,56,59.1,52.8,3,Priority Granted (Bus),0.787,13.3,28.0,186.4,0.111,0.257,0.964,Bus priority granted - green extension issued to reduce transit delay
JN106588,2026-04-18 16:34:27,J012,Koramangala Sony World,J016,Sarjapur Road,East,4,Weekend,False,Clear,False,0.0,False,Normal,30,22,27.4,45.6,2,Accepted,0.355,26.9,24.4,78.6,0.055,0.127,0.98,Moderate traffic flow - standard adaptive signal timing in effect
JN106589,2025-05-25 01:33:14,J032,Richmond Circle,J024,JP Nagar,North,3,Weekend,False,Clear,False,0.0,False,Bus,16,7,36.8,36.7,2,Priority Granted (Bus),0.02,45.0,1.2,68.9,0.053,0.122,0.978,Bus priority granted - green extension issued to reduce transit delay
JN106590,2026-01-14 17:49:55,J003,KR Puram,J041,Chalukya Circle,West,3,Weekday,True,Clear,False,0.0,False,Bus,59,52,62.2,57.3,4,Priority Granted (Bus),0.895,10.7,38.2,281.0,0.098,0.226,0.879,Bus priority granted - green extension issued to reduce transit delay
JN106591,2025-08-20 04:32:08,J016,Sarjapur Road,J025,Bannerghatta Road,South,3,Weekday,False,Fog,False,0.0,False,Normal,11,8,12.0,42.0,1,Accepted,0.02,34.9,2.0,35.6,0.039,0.09,0.972,Normal free-flow traffic - standard signal timing maintained
JN106592,2026-01-06 08:57:38,J014,Electronic City Toll,J040,City Market,East,2,Weekday,False,Clear,False,0.0,False,Bus,73,66,66.6,62.7,4,Priority Granted (Bus),0.842,14.1,33.9,191.0,0.092,0.213,0.962,Bus priority granted - green extension issued to reduce transit delay
JN106593,2026-05-13 15:42:37,J039,KR Market,J030,MG Road,North,2,Weekday,False,Clear,False,0.0,False,Normal,30,24,30.7,44.4,2,Accepted,0.291,31.1,18.9,83.1,0.064,0.149,0.955,Moderate traffic flow - standard adaptive signal timing in effect
JN106594,2025-02-10 12:13:12,J033,Trinity Circle,J032,Richmond Circle,East,4,Weekday,False,Clear,False,0.0,False,Bus,20,15,33.4,33.3,4,Priority Granted (Bus),0.07,29.0,3.1,97.1,0.073,0.169,0.975,Bus priority granted - green extension issued to reduce transit delay
JN106595,2026-02-28 08:25:52,J018,Nagawara,J021,Vijayanagar,East,2,Weekend,False,Clear,False,0.0,False,Normal,50,46,41.5,37.9,2,Counter-Offer Accepted,0.605,21.6,40.8,157.9,0.118,0.273,0.935,Moderate traffic flow - standard adaptive signal timing in effect
JN106596,2026-04-21 05:38:51,J016,Sarjapur Road,J017,Whitefield ITPL,North,2,Weekday,False,Clear,False,0.0,False,Bus,27,21,39.1,36.8,3,Priority Granted (Bus),0.147,33.5,2.3,53.5,0.056,0.128,0.984,Bus priority granted - green extension issued to reduce transit delay
JN106597,2026-05-16 13:50:03,J032,Richmond Circle,J006,Tin Factory,East,4,Weekend,False,Clear,False,0.0,False,Normal,20,10,14.0,45.1,1,Accepted,0.072,46.6,2.4,16.6,0.016,0.038,0.99,Normal free-flow traffic - standard signal timing maintained
JN106598,2026-06-18 13:00:40,J014,Electronic City Toll,J036,HAL Airport Road,North,4,Weekday,False,Clear,False,0.0,False,Normal,11,8,16.0,48.2,2,Accepted,0.035,33.8,4.3,45.0,0.046,0.106,0.97,Normal free-flow traffic - standard signal timing maintained
JN106599,2025-08-17 13:32:58,J033,Trinity Circle,J042,Anand Rao Circle,North,2,Weekend,False,Clear,False,0.0,False,Normal,19,13,21.5,51.4,1,Accepted,0.051,36.3,2.0,93.4,0.076,0.177,0.962,Normal free-flow traffic - standard signal timing maintained
JN106600,2026-06-14 11:47:05,J036,HAL Airport Road,J024,JP Nagar,South,2,Weekend,False,Clear,False,0.0,False,Normal,19,14,16.8,47.8,1,Accepted,0.033,33.5,2.0,59.1,0.043,0.099,0.961,Normal free-flow traffic - standard signal timing maintained
JN106601,2025-06-28 17:58:10,J015,Bellandur,J022,Rajajinagar,North,3,Weekend,False,Clear,False,0.0,False,Bus,42,32,42.8,41.0,3,Priority Granted (Bus),0.605,23.6,22.8,107.1,0.067,0.154,0.949,Bus priority granted - green extension issued to reduce transit delay
JN106602,2026-04-05 17:36:53,J037,Kadugodi,J041,Chalukya Circle,West,2,Weekend,False,Clear,False,0.0,False,Normal,49,44,36.6,48.5,1,Accepted,0.498,24.5,33.8,90.9,0.046,0.105,0.952,Moderate traffic flow - standard adaptive signal timing in effect
JN106603,2025-09-15 17:52:46,J027,Mysore Road,J004,Hebbal,South,3,Weekday,False,Fog,False,0.0,False,Bus,55,50,54.6,52.3,2,Priority Granted (Bus),0.882,15.2,34.6,125.3,0.068,0.156,0.932,Bus priority granted - green extension issued to reduce transit delay
JN106604,2025-08-11 16:47:23,J041,Chalukya Circle,J026,Hosur Road,East,3,Weekday,False,Rain,True,18.7,False,Bus,53,45,48.0,44.4,4,Priority Granted (Bus),0.697,16.5,29.4,71.8,0.026,0.06,0.936,Bus priority granted - green extension issued to reduce transit delay
JN106605,2025-04-29 05:39:01,J006,Tin Factory,J028,Tumkur Road,South,3,Weekday,False,Clear,False,0.0,False,Bus,17,11,32.0,30.6,4,Priority Granted (Bus),0.062,27.4,1.2,84.1,0.06,0.138,0.959,Bus priority granted - green extension issued to reduce transit delay
JN106606,2025-08-17 09:46:17,J035,Domlur,J002,Marathahalli,East,3,Weekend,False,Clear,False,0.0,False,Bus,38,29,44.0,41.0,4,Priority Granted (Bus),0.559,23.9,25.7,104.7,0.073,0.169,0.946,Bus priority granted - green extension issued to reduce transit delay
JN106607,2026-01-17 09:20:32,J001,Silk Board,J010,Shivajinagar,South,4,Weekend,False,Light Rain,True,3.5,False,Normal,45,34,32.4,39.5,2,Accepted,0.756,15.4,49.6,166.4,0.088,0.204,0.909,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN106608,2026-03-26 08:52:47,J012,Koramangala Sony World,J030,MG Road,West,2,Weekday,True,Light Rain,True,7.3,False,Normal,70,60,46.5,39.0,2,Counter-Offer Accepted,0.938,8.8,64.0,289.1,0.107,0.248,0.83,Festival crowd surge detected - alternate route and extended cycle recommended
JN106609,2025-03-06 11:49:09,J026,Hosur Road,J017,Whitefield ITPL,South,4,Weekday,False,Clear,False,0.0,False,Normal,21,14,21.5,42.7,1,Accepted,0.15,40.6,13.2,35.7,0.026,0.059,0.954,Normal free-flow traffic - standard signal timing maintained
JN106610,2025-06-18 14:10:05,J010,Shivajinagar,J005,Yeshwantpur,West,2,Weekday,False,Rain,True,15.3,False,Normal,35,28,23.9,46.6,2,Accepted,0.222,39.3,19.0,64.3,0.062,0.142,0.953,Light rain detected - minor speed reduction advised
JN106611,2025-09-26 14:20:41,J018,Nagawara,J006,Tin Factory,South,2,Weekday,False,Rain,True,9.8,False,Normal,22,18,22.1,44.7,1,Accepted,0.208,39.2,11.0,75.6,0.08,0.185,0.916,Light rain detected - minor speed reduction advised
JN106612,2025-09-23 17:35:51,J037,Kadugodi,J004,Hebbal,South,3,Weekday,False,Rain,True,15.8,False,Normal,63,54,45.7,34.9,4,Counter-Offer Accepted,0.947,9.9,62.1,295.8,0.111,0.257,0.869,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN106613,2025-10-13 12:51:40,J009,Majestic,J032,Richmond Circle,West,2,Weekday,False,Clear,False,0.0,False,Normal,26,18,20.1,49.2,2,Accepted,0.14,34.7,5.5,72.5,0.084,0.194,0.957,Normal free-flow traffic - standard signal timing maintained
JN106614,2026-03-27 14:50:22,J042,Anand Rao Circle,J020,Malleshwaram Circle,West,3,Weekday,True,Clear,False,0.0,False,Normal,30,25,28.5,40.0,1,Accepted,0.343,32.3,25.2,67.9,0.067,0.156,0.906,Moderate traffic flow - standard adaptive signal timing in effect
JN106615,2025-11-16 09:17:58,J004,Hebbal,J006,Tin Factory,South,4,Weekend,False,Clear,False,0.0,False,Bus,45,40,43.8,42.3,2,Priority Granted (Bus),0.659,18.7,25.7,103.8,0.059,0.137,0.981,Bus priority granted - green extension issued to reduce transit delay
JN106616,2026-06-27 06:07:15,J028,Tumkur Road,J011,Indiranagar 100ft Road,East,2,Weekend,False,Rain,True,8.5,False,Normal,37,30,27.4,50.4,1,Accepted,0.273,32.9,13.0,67.1,0.041,0.096,0.911,Light rain detected - minor speed reduction advised
JN106617,2025-08-12 14:57:17,J032,Richmond Circle,J037,Kadugodi,North,3,Weekday,False,Clear,False,0.0,False,Ambulance,19,12,60.1,65.1,1,Preempted (Ambulance),0.093,40.4,0.4,44.9,0.062,0.144,0.964,Ambulance priority active - all conflicting signals preempted for corridor clearance
JN106618,2025-12-17 09:15:57,J016,Sarjapur Road,J003,KR Puram,East,4,Weekday,False,Clear,False,0.0,False,Bus,44,41,49.7,48.3,2,Priority Granted (Bus),0.893,13.6,35.9,233.5,0.116,0.269,0.946,Bus priority granted - green extension issued to reduce transit delay
JN106619,2025-06-17 21:20:24,J024,JP Nagar,J001,Silk Board,North,2,Weekday,False,Clear,False,0.0,False,Normal,37,28,33.7,49.4,2,Accepted,0.255,37.2,18.6,59.6,0.047,0.108,0.978,Moderate traffic flow - standard adaptive signal timing in effect
JN106620,2025-05-09 08:31:36,J026,Hosur Road,J016,Sarjapur Road,East,2,Weekday,False,Fog,False,0.0,False,Ambulance,67,60,82.3,87.3,1,Preempted (Ambulance),0.811,13.9,8.4,143.0,0.06,0.138,0.939,Ambulance priority active - all conflicting signals preempted for corridor clearance
JN106621,2026-04-12 08:22:08,J020,Malleshwaram Circle,J009,Majestic,South,2,Weekend,False,Fog,False,0.0,True,Normal,63,59,41.4,48.5,2,Accepted,0.916,12.1,65.1,150.5,0.065,0.15,0.78,Accident detected nearby - reroute and reduced speed advised
JN106622,2025-10-12 17:07:19,J034,Ulsoor,J016,Sarjapur Road,East,4,Weekend,False,Clear,False,0.0,False,Bus,35,28,44.8,39.6,2,Priority Granted (Bus),0.446,26.6,21.4,83.9,0.066,0.152,0.956,Bus priority granted - green extension issued to reduce transit delay
JN106623,2026-05-31 20:28:27,J022,Rajajinagar,J003,KR Puram,West,4,Weekend,False,Clear,False,0.0,False,Normal,38,29,27.8,57.9,2,Accepted,0.349,31.6,24.6,123.2,0.111,0.255,0.956,Moderate traffic flow - standard adaptive signal timing in effect
JN106624,2026-02-05 22:29:55,J032,Richmond Circle,J003,KR Puram,South,2,Weekday,False,Clear,False,0.0,False,Bus,17,14,35.6,31.6,2,Priority Granted (Bus),0.131,34.5,8.4,57.3,0.053,0.123,0.963,Bus priority granted - green extension issued to reduce transit delay
JN106625,2025-07-10 15:20:12,J021,Vijayanagar,J025,Bannerghatta Road,West,3,Weekday,False,Clear,False,0.0,False,Normal,20,15,18.6,50.1,1,Accepted,0.172,40.3,9.9,88.5,0.092,0.213,0.971,Normal free-flow traffic - standard signal timing maintained
JN106626,2025-03-10 11:51:09,J023,Basavanagudi,J016,Sarjapur Road,West,2,Weekday,False,Clear,False,0.0,False,Normal,27,19,22.8,48.2,2,Accepted,0.144,43.5,10.8,67.3,0.046,0.105,0.974,Normal free-flow traffic - standard signal timing maintained
JN106627,2026-03-09 17:40:55,J025,Bannerghatta Road,J005,Yeshwantpur,East,3,Weekday,False,Clear,False,0.0,False,Normal,54,50,40.2,45.1,2,Accepted,0.841,13.0,61.1,218.2,0.102,0.235,0.955,Heavy congestion detected - signal timing extended and reroute suggested
JN106628,2026-04-23 08:05:40,J039,KR Market,J038,Varthur,West,3,Weekday,False,Clear,False,0.0,False,Normal,46,41,33.7,44.1,2,Accepted,0.776,16.3,51.7,172.0,0.096,0.223,0.937,Heavy congestion detected - signal timing extended and reroute suggested
JN106629,2025-02-10 17:10:16,J024,JP Nagar,J008,Jayanagar 4th Block,East,3,Weekday,False,Clear,False,0.0,False,Bus,50,43,53.9,50.9,4,Priority Granted (Bus),0.681,18.9,25.0,127.2,0.086,0.199,0.982,Bus priority granted - green extension issued to reduce transit delay
JN106630,2026-06-03 11:20:48,J032,Richmond Circle,J040,City Market,North,2,Weekday,False,Heavy Rain,True,36.0,False,Normal,43,39,30.5,32.7,2,Accepted,0.554,20.3,38.0,116.3,0.049,0.113,0.911,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN106631,2026-06-24 14:59:03,J016,Sarjapur Road,J002,Marathahalli,East,2,Weekday,False,Clear,False,0.0,False,Normal,34,33,33.0,52.4,1,Accepted,0.267,26.7,13.0,32.4,0.02,0.046,0.95,Moderate traffic flow - standard adaptive signal timing in effect
JN106632,2026-04-01 20:48:06,J014,Electronic City Toll,J026,Hosur Road,South,2,Weekday,False,Clear,False,0.0,False,Bus,44,38,45.2,43.9,2,Priority Granted (Bus),0.392,29.6,15.0,131.4,0.095,0.22,0.956,Bus priority granted - green extension issued to reduce transit delay
JN106633,2026-06-18 12:13:38,J012,Koramangala Sony World,J030,MG Road,West,3,Weekday,False,Rain,True,15.0,False,Normal,25,19,19.9,45.6,1,Accepted,0.277,35.8,15.1,45.8,0.03,0.07,0.904,Light rain detected - minor speed reduction advised
JN106634,2026-01-21 16:39:33,J021,Vijayanagar,J008,Jayanagar 4th Block,West,2,Weekday,False,Clear,False,0.0,False,Normal,45,39,39.3,44.1,1,Accepted,0.534,20.8,43.6,103.8,0.052,0.121,0.956,Moderate traffic flow - standard adaptive signal timing in effect
JN106635,2025-07-20 11:22:14,J036,HAL Airport Road,J022,Rajajinagar,North,4,Weekend,False,Clear,False,0.0,False,Normal,28,20,17.8,43.4,1,Accepted,0.184,30.4,14.0,98.7,0.061,0.142,0.981,Normal free-flow traffic - standard signal timing maintained
JN106636,2025-03-29 17:31:43,J038,Varthur,J039,KR Market,East,2,Weekend,False,Clear,False,0.0,False,Normal,44,37,33.1,39.9,2,Accepted,0.546,23.5,38.7,139.0,0.085,0.197,0.964,Moderate traffic flow - standard adaptive signal timing in effect
JN106637,2025-05-10 07:49:32,J024,JP Nagar,J040,City Market,South,3,Weekend,False,Clear,False,0.0,False,Normal,35,29,31.1,41.3,2,Accepted,0.441,27.6,27.8,99.8,0.076,0.176,0.951,Moderate traffic flow - standard adaptive signal timing in effect
JN106638,2026-03-20 09:57:52,J011,Indiranagar 100ft Road,J041,Chalukya Circle,South,4,Weekday,True,Clear,False,0.0,False,Bus,49,43,51.9,49.0,4,Priority Granted (Bus),0.915,10.9,39.7,187.4,0.075,0.174,0.867,Bus priority granted - green extension issued to reduce transit delay
JN106639,2026-04-24 19:57:52,J007,Banashankari,J020,Malleshwaram Circle,North,4,Weekday,False,Heavy Rain,True,27.0,False,Bus,45,41,52.6,51.2,2,Priority Granted (Bus),0.854,11.4,36.7,159.7,0.062,0.143,0.9,Bus priority granted - green extension issued to reduce transit delay
JN106640,2026-06-21 16:41:20,J042,Anand Rao Circle,J021,Vijayanagar,North,4,Weekend,False,Clear,False,0.0,False,Normal,33,22,21.0,40.5,1,Accepted,0.428,26.4,25.6,96.6,0.097,0.224,0.946,Moderate traffic flow - standard adaptive signal timing in effect
JN106641,2026-03-19 12:41:38,J025,Bannerghatta Road,J013,HSR BDA Complex,West,2,Weekday,True,Clear,False,0.0,False,Normal,39,33,32.4,47.7,1,Accepted,0.299,35.7,16.0,43.0,0.045,0.103,0.932,Moderate traffic flow - standard adaptive signal timing in effect
JN106642,2026-05-23 13:35:10,J022,Rajajinagar,J017,Whitefield ITPL,West,4,Weekend,False,Clear,False,0.0,False,Normal,12,5,22.0,50.0,2,Accepted,0.02,47.6,2.0,54.1,0.069,0.16,0.969,Normal free-flow traffic - standard signal timing maintained
JN106643,2025-05-26 14:33:59,J009,Majestic,J041,Chalukya Circle,South,4,Weekday,False,Clear,False,0.0,False,Normal,17,9,18.5,49.4,1,Accepted,0.099,32.0,6.1,81.9,0.061,0.141,0.969,Normal free-flow traffic - standard signal timing maintained
JN106644,2025-10-22 18:59:22,J013,HSR BDA Complex,J001,Silk Board,West,3,Weekday,True,Fog,False,0.0,False,Bus,54,52,56.3,53.5,4,Priority Granted (Bus),0.904,13.0,37.0,156.0,0.073,0.169,0.882,Bus priority granted - green extension issued to reduce transit delay
JN106645,2025-01-30 18:39:10,J026,Hosur Road,J008,Jayanagar 4th Block,South,2,Weekday,False,Clear,False,0.0,False,Normal,63,61,46.7,46.2,1,Accepted,0.921,10.7,55.1,211.4,0.107,0.247,0.951,Heavy congestion detected - signal timing extended and reroute suggested
JN106646,2025-06-03 17:38:07,J019,RT Nagar,J033,Trinity Circle,West,2,Weekday,False,Clear,False,0.0,False,Normal,61,59,40.6,44.0,2,Accepted,0.84,11.1,53.3,180.8,0.092,0.213,0.948,Heavy congestion detected - signal timing extended and reroute suggested
JN106647,2026-04-07 15:27:01,J040,City Market,J015,Bellandur,East,3,Weekday,False,Clear,False,0.0,False,Bus,35,27,41.8,39.6,3,Priority Granted (Bus),0.296,26.6,12.3,118.9,0.082,0.19,0.968,Bus priority granted - green extension issued to reduce transit delay
JN106648,2025-07-11 21:27:57,J029,Old Airport Road,J007,Banashankari,North,2,Weekday,False,Clear,False,0.0,False,Normal,27,23,24.7,46.1,2,Accepted,0.208,38.6,12.2,59.1,0.049,0.113,0.981,Normal free-flow traffic - standard signal timing maintained
JN106649,2025-06-05 08:49:40,J028,Tumkur Road,J029,Old Airport Road,East,2,Weekday,False,Clear,False,0.0,False,Normal,67,61,45.3,34.4,4,Counter-Offer Accepted,0.936,13.7,62.3,255.2,0.135,0.313,0.926,Heavy congestion detected - signal timing extended and reroute suggested
JN106650,2026-06-15 08:58:57,J038,Varthur,J004,Hebbal,East,4,Weekday,False,Heavy Rain,True,37.3,False,Normal,52,43,36.3,36.2,1,Accepted,0.944,10.9,62.7,201.5,0.107,0.247,0.867,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN106651,2026-02-08 19:05:42,J034,Ulsoor,J017,Whitefield ITPL,South,3,Weekend,False,Clear,False,0.0,False,Bus,38,27,43.4,42.2,4,Priority Granted (Bus),0.596,21.8,25.2,154.1,0.108,0.249,0.99,Bus priority granted - green extension issued to reduce transit delay
JN106652,2025-02-22 16:46:38,J019,RT Nagar,J028,Tumkur Road,North,4,Weekend,False,Clear,False,0.0,False,Normal,35,24,27.7,30.6,1,Accepted,0.45,27.3,24.7,136.2,0.107,0.247,0.947,Moderate traffic flow - standard adaptive signal timing in effect
JN106653,2025-11-03 20:09:41,J016,Sarjapur Road,J036,HAL Airport Road,South,4,Weekday,False,Clear,False,0.0,False,Normal,35,30,29.5,38.1,1,Accepted,0.58,18.3,42.9,202.8,0.121,0.28,0.957,Moderate traffic flow - standard adaptive signal timing in effect
JN106654,2025-06-03 21:47:33,J041,Chalukya Circle,J017,Whitefield ITPL,East,2,Weekday,False,Clear,False,0.0,False,Normal,33,26,29.1,54.5,2,Accepted,0.158,37.8,11.9,45.3,0.029,0.067,0.979,Normal free-flow traffic - standard signal timing maintained
JN106655,2025-12-10 07:59:19,J019,RT Nagar,J001,Silk Board,West,2,Weekday,False,Light Rain,True,3.9,False,Normal,59,50,37.8,38.9,2,Accepted,0.737,14.1,46.2,152.3,0.072,0.167,0.936,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN106656,2025-11-22 18:56:24,J018,Nagawara,J017,Whitefield ITPL,East,3,Weekend,False,Clear,False,0.0,False,Normal,44,37,28.5,39.7,2,Accepted,0.622,19.8,44.1,149.4,0.096,0.222,0.967,Moderate traffic flow - standard adaptive signal timing in effect
