trip_id,timestamp,origin_junction_id,origin_junction_name,destination_junction_id,destination_junction_name,vehicle_type,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident_on_route,bus_priority_active,ambulance_priority_active,distance_km,alternate_route_available,recommended_route,recommended_speed_kmph,congestion_index,predicted_waiting_time_sec,predicted_travel_time_sec,estimated_time_saved_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
TRIP212241,2026-03-21 22:49:54,J020,Malleshwaram Circle,J007,Banashankari,Car,Weekend,False,Clear,False,0.0,False,False,False,4.1,False,Primary Route,40.7,0.084,5.8,391.8,0.0,0.364,0.841,0.964,Normal free-flow traffic - standard signal timing maintained
TRIP212242,2025-12-06 09:18:51,J035,Domlur,J013,HSR BDA Complex,Bus,Weekend,False,Clear,False,0.0,False,False,False,6.58,True,Alternate Route,22.8,0.482,28.4,1042.6,56.1,2.489,5.75,0.956,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212243,2026-04-22 12:06:17,J011,Indiranagar 100ft Road,J030,MG Road,Car,Weekday,False,Clear,False,0.0,False,False,False,3.0,False,Primary Route,33.7,0.25,13.0,342.2,0.0,0.301,0.695,0.973,Normal free-flow traffic - standard signal timing maintained
TRIP212244,2025-01-15 10:42:50,J013,HSR BDA Complex,J037,Kadugodi,Delivery Van,Weekday,True,Clear,False,0.0,False,True,False,6.58,False,Primary Route,20.5,0.526,32.7,1269.5,0.0,1.173,2.71,0.91,Bus priority granted - green extension issued to reduce transit delay
TRIP212245,2026-04-17 17:37:20,J003,KR Puram,J037,Kadugodi,Car,Weekday,False,Clear,False,0.0,False,False,False,3.41,True,Alternate Route,25.7,0.481,30.4,523.4,8.8,0.411,0.949,0.968,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212246,2025-03-28 13:00:12,J009,Majestic,J032,Richmond Circle,Car,Weekday,False,Clear,False,0.0,False,False,False,2.95,True,Primary Route,35.7,0.159,9.6,280.4,0.0,0.287,0.663,0.976,Normal free-flow traffic - standard signal timing maintained
TRIP212247,2025-04-17 18:04:26,J012,Koramangala Sony World,J024,JP Nagar,Two-Wheeler,Weekday,False,Light Rain,True,2.9,False,True,False,3.14,True,Alternate Route,31.6,0.492,33.9,411.0,188.2,0.149,0.344,0.91,Bus priority granted - green extension issued to reduce transit delay
TRIP212248,2025-08-11 10:43:00,J009,Majestic,J038,Varthur,Auto-Rickshaw,Weekday,False,Heavy Rain,True,32.3,False,False,False,3.52,True,Alternate Route,24.9,0.595,35.4,526.9,186.5,0.282,0.651,0.927,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
TRIP212249,2025-06-03 22:39:14,J024,JP Nagar,J034,Ulsoor,Two-Wheeler,Weekday,False,Rain,True,10.6,False,False,False,3.25,False,Primary Route,26.8,0.386,25.2,426.2,0.0,0.157,0.363,0.937,Light rain detected - minor speed reduction advised
TRIP212250,2025-07-18 17:38:35,J007,Banashankari,J001,Silk Board,Bus,Weekday,False,Heavy Rain,True,42.6,False,True,False,3.47,True,Alternate Route,22.0,0.465,39.5,581.7,340.2,1.363,3.149,0.914,Bus priority granted - green extension issued to reduce transit delay
TRIP212251,2025-01-27 12:44:25,J034,Ulsoor,J026,Hosur Road,Two-Wheeler,Weekday,True,Clear,False,0.0,False,False,False,5.27,True,Primary Route,37.6,0.381,32.3,568.7,0.0,0.239,0.552,0.923,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212252,2025-08-22 09:38:07,J037,Kadugodi,J028,Tumkur Road,Car,Weekday,False,Clear,False,0.0,False,True,False,12.66,True,Alternate Route,22.9,0.56,38.6,1871.5,221.3,1.444,3.336,0.974,Bus priority granted - green extension issued to reduce transit delay
TRIP212253,2025-05-27 08:14:56,J033,Trinity Circle,J004,Hebbal,Car,Weekday,False,Rain,True,11.4,False,True,False,3.01,True,Alternate Route,25.3,0.543,38.9,470.2,80.6,0.353,0.815,0.914,Bus priority granted - green extension issued to reduce transit delay
TRIP212254,2025-04-22 08:43:57,J025,Bannerghatta Road,J010,Shivajinagar,Two-Wheeler,Weekday,False,Fog,False,0.0,False,True,False,2.88,True,Alternate Route,31.1,0.449,33.2,335.6,167.1,0.13,0.3,0.977,Bus priority granted - green extension issued to reduce transit delay
TRIP212255,2025-03-06 18:34:20,J017,Whitefield ITPL,J041,Chalukya Circle,Car,Weekday,False,Clear,False,0.0,False,False,False,5.44,False,Primary Route,10.6,0.959,60.7,1994.0,0.0,0.773,1.786,0.91,Heavy congestion detected - signal timing extended and reroute suggested
TRIP212256,2025-05-14 11:42:50,J010,Shivajinagar,J018,Nagawara,Car,Weekday,False,Clear,False,0.0,False,False,False,4.54,False,Primary Route,36.5,0.296,20.0,473.5,0.0,0.472,1.09,0.958,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212257,2025-09-17 20:08:51,J024,JP Nagar,J002,Marathahalli,Car,Weekday,False,Fog,False,0.0,False,False,False,5.85,False,Primary Route,19.3,0.677,43.9,1103.0,0.0,0.712,1.645,0.98,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212258,2026-02-02 09:32:36,J039,KR Market,J019,RT Nagar,Car,Weekday,False,Clear,False,0.0,False,False,False,4.49,True,Alternate Route,26.0,0.61,38.2,637.0,255.2,0.543,1.254,0.961,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212259,2025-01-16 17:17:39,J016,Sarjapur Road,J010,Shivajinagar,Car,Weekday,False,Clear,False,0.0,False,False,False,5.57,True,Alternate Route,22.4,0.525,35.3,924.6,258.4,0.643,1.485,0.978,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212260,2026-01-29 12:05:46,J018,Nagawara,J027,Mysore Road,Two-Wheeler,Weekday,False,Clear,False,0.0,False,True,False,9.65,True,Primary Route,39.1,0.222,16.5,976.8,0.0,0.403,0.931,0.969,Bus priority granted - green extension issued to reduce transit delay
TRIP212261,2025-08-22 18:22:27,J030,MG Road,J018,Nagawara,Car,Weekday,False,Rain,True,21.9,False,True,False,2.71,True,Alternate Route,28.9,0.445,28.7,355.5,0.0,0.293,0.677,0.922,Bus priority granted - green extension issued to reduce transit delay
TRIP212262,2025-12-31 08:37:10,J008,Jayanagar 4th Block,J035,Domlur,Car,Weekday,False,Clear,False,0.0,False,False,False,6.04,True,Alternate Route,23.3,0.614,38.3,1008.0,23.5,0.704,1.626,0.969,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212263,2025-03-03 19:57:16,J016,Sarjapur Road,J018,Nagawara,Car,Weekday,False,Clear,False,0.0,False,True,False,4.09,False,Primary Route,24.4,0.623,39.1,647.9,0.0,0.49,1.132,0.954,Bus priority granted - green extension issued to reduce transit delay
TRIP212264,2025-12-21 05:17:27,J030,MG Road,J016,Sarjapur Road,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,2.76,True,Primary Route,38.5,0.159,11.1,268.3,0.0,0.113,0.261,0.973,Normal free-flow traffic - standard signal timing maintained
TRIP212265,2026-04-24 08:08:26,J017,Whitefield ITPL,J002,Marathahalli,Car,Weekday,False,Rain,True,14.0,False,True,False,4.26,False,Primary Route,18.4,0.752,57.9,937.9,0.0,0.562,1.298,0.91,Bus priority granted - green extension issued to reduce transit delay
TRIP212266,2026-01-17 17:32:52,J041,Chalukya Circle,J022,Rajajinagar,Auto-Rickshaw,Weekend,False,Clear,False,0.0,False,True,False,4.02,True,Alternate Route,31.2,0.371,20.5,494.6,126.8,0.296,0.684,0.984,Bus priority granted - green extension issued to reduce transit delay
TRIP212267,2025-10-03 07:32:03,J017,Whitefield ITPL,J038,Varthur,Car,Weekday,True,Clear,False,0.0,False,False,False,5.9,False,Primary Route,16.7,0.802,58.5,1310.2,0.0,0.788,1.82,0.923,Festival crowd surge detected - alternate route and extended cycle recommended
TRIP212268,2025-03-07 10:07:52,J016,Sarjapur Road,J009,Majestic,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,True,False,9.69,True,Alternate Route,28.3,0.367,23.3,1158.0,16.6,0.694,1.603,0.98,Bus priority granted - green extension issued to reduce transit delay
TRIP212269,2025-04-15 08:09:19,J032,Richmond Circle,J008,Jayanagar 4th Block,Delivery Van,Weekday,True,Clear,False,0.0,False,False,False,8.99,True,Alternate Route,19.7,0.698,48.1,1778.5,217.4,1.792,4.14,0.919,Festival crowd surge detected - alternate route and extended cycle recommended
TRIP212270,2025-07-21 22:22:04,J007,Banashankari,J023,Basavanagudi,Car,Weekday,False,Clear,False,0.0,False,False,False,13.94,False,Primary Route,35.3,0.232,18.0,1449.7,0.0,1.342,3.1,0.967,Normal free-flow traffic - standard signal timing maintained
TRIP212271,2025-07-27 14:15:24,J009,Majestic,J014,Electronic City Toll,Two-Wheeler,Weekend,False,Heavy Rain,True,31.6,False,True,False,3.91,False,Primary Route,33.8,0.325,30.5,428.7,0.0,0.183,0.423,0.892,Bus priority granted - green extension issued to reduce transit delay
TRIP212272,2025-05-04 14:53:54,J015,Bellandur,J025,Bannerghatta Road,Auto-Rickshaw,Weekend,False,Clear,False,0.0,False,False,False,7.5,False,Primary Route,33.9,0.119,7.7,805.0,0.0,0.473,1.093,0.986,Normal free-flow traffic - standard signal timing maintained
TRIP212273,2025-07-06 17:00:34,J007,Banashankari,J037,Kadugodi,Two-Wheeler,Weekend,False,Rain,True,13.3,False,True,False,6.25,True,Alternate Route,33.7,0.372,27.5,671.5,116.8,0.278,0.642,0.932,Bus priority granted - green extension issued to reduce transit delay
TRIP212274,2026-05-11 14:24:45,J006,Tin Factory,J032,Richmond Circle,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,5.49,True,Primary Route,36.3,0.221,10.9,537.4,0.0,0.222,0.513,0.952,Normal free-flow traffic - standard signal timing maintained
TRIP212275,2025-11-05 10:43:49,J013,HSR BDA Complex,J004,Hebbal,Two-Wheeler,Weekday,False,Light Rain,True,6.9,False,False,False,1.28,False,Primary Route,27.0,0.555,40.4,210.4,0.0,0.075,0.173,0.904,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
TRIP212276,2025-09-20 17:32:23,J010,Shivajinagar,J005,Yeshwantpur,Car,Weekend,False,Clear,False,0.0,False,True,False,2.19,True,Alternate Route,31.2,0.367,19.1,282.7,97.0,0.256,0.591,0.966,Bus priority granted - green extension issued to reduce transit delay
TRIP212277,2025-06-10 06:15:51,J003,KR Puram,J014,Electronic City Toll,Delivery Van,Weekday,False,Clear,False,0.0,False,False,False,7.99,True,Primary Route,33.1,0.311,18.9,931.9,0.0,1.326,3.063,0.957,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212278,2025-12-03 08:57:23,J003,KR Puram,J042,Anand Rao Circle,Car,Weekday,False,Clear,False,0.0,False,False,False,3.29,True,Alternate Route,24.0,0.636,35.9,497.1,177.3,0.401,0.926,0.979,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212279,2026-02-11 06:46:12,J025,Bannerghatta Road,J037,Kadugodi,Car,Weekday,False,Clear,False,0.0,False,False,False,4.58,True,Primary Route,31.7,0.291,21.7,565.4,0.0,0.472,1.09,0.958,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212280,2026-06-24 09:19:23,J034,Ulsoor,J002,Marathahalli,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,4.33,True,Alternate Route,23.7,0.676,46.0,661.2,100.9,0.225,0.52,0.942,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212281,2025-09-22 21:55:37,J028,Tumkur Road,J005,Yeshwantpur,Car,Weekday,False,Rain,True,13.4,False,False,False,2.09,False,Primary Route,28.9,0.432,26.9,276.2,0.0,0.238,0.55,0.887,Light rain detected - minor speed reduction advised
TRIP212282,2025-07-13 17:35:22,J013,HSR BDA Complex,J025,Bannerghatta Road,Two-Wheeler,Weekend,False,Clear,False,0.0,False,True,False,2.44,False,Primary Route,28.7,0.497,35.4,343.7,0.0,0.12,0.277,0.981,Bus priority granted - green extension issued to reduce transit delay
TRIP212283,2025-12-12 06:09:29,J020,Malleshwaram Circle,J011,Indiranagar 100ft Road,Car,Weekday,False,Clear,False,0.0,False,False,False,5.12,True,Primary Route,34.0,0.142,13.7,560.2,0.0,0.49,1.132,0.99,Normal free-flow traffic - standard signal timing maintained
TRIP212284,2026-02-17 19:09:05,J024,JP Nagar,J041,Chalukya Circle,Car,Weekday,False,Clear,False,0.0,False,True,False,9.05,True,Alternate Route,27.9,0.489,33.4,1265.4,211.7,1.011,2.335,0.986,Bus priority granted - green extension issued to reduce transit delay
TRIP212285,2025-08-05 08:18:26,J014,Electronic City Toll,J030,MG Road,Car,Weekday,False,Clear,False,0.0,False,True,False,2.16,True,Alternate Route,24.2,0.535,36.3,370.3,352.9,0.276,0.638,0.971,Bus priority granted - green extension issued to reduce transit delay
TRIP212286,2026-05-11 18:48:46,J033,Trinity Circle,J026,Hosur Road,Car,Weekday,False,Rain,True,11.4,False,False,False,5.31,True,Alternate Route,25.4,0.658,44.4,749.7,193.4,0.653,1.508,0.929,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
TRIP212287,2026-05-01 18:33:58,J001,Silk Board,J034,Ulsoor,Car,Weekday,True,Clear,False,0.0,False,True,False,4.38,True,Alternate Route,31.3,0.523,38.3,522.4,142.7,0.516,1.192,0.906,Bus priority granted - green extension issued to reduce transit delay
TRIP212288,2025-01-26 15:15:51,J032,Richmond Circle,J007,Banashankari,Two-Wheeler,Weekend,True,Clear,False,0.0,False,True,False,3.77,True,Primary Route,30.1,0.319,19.9,467.5,0.0,0.164,0.379,0.905,Bus priority granted - green extension issued to reduce transit delay
TRIP212289,2026-05-24 08:29:16,J019,RT Nagar,J041,Chalukya Circle,Car,Weekend,False,Clear,False,0.0,False,False,False,3.49,False,Primary Route,20.7,0.663,39.6,646.8,0.0,0.429,0.991,0.976,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212290,2025-04-14 12:55:00,J016,Sarjapur Road,J037,Kadugodi,Car,Weekday,True,Clear,False,0.0,False,True,False,5.31,False,Primary Route,34.3,0.265,16.7,600.8,0.0,0.533,1.231,0.928,Bus priority granted - green extension issued to reduce transit delay
TRIP212291,2026-03-04 21:21:23,J006,Tin Factory,J009,Majestic,Car,Weekday,True,Clear,False,0.0,False,False,False,2.91,True,Alternate Route,32.0,0.425,31.8,342.7,100.7,0.324,0.748,0.922,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212292,2025-01-10 21:44:56,J040,City Market,J034,Ulsoor,Bus,Weekday,False,Clear,False,0.0,False,False,False,3.0,True,Primary Route,25.6,0.288,19.6,431.2,0.0,1.064,2.458,0.972,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212293,2025-06-11 18:51:53,J009,Majestic,J002,Marathahalli,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,4.32,True,Alternate Route,23.7,0.64,44.7,717.0,154.6,0.22,0.508,0.942,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212294,2025-06-09 09:44:21,J020,Malleshwaram Circle,J009,Majestic,Two-Wheeler,Weekday,False,Rain,True,10.2,False,False,False,3.33,False,Primary Route,9.4,1.0,57.4,1366.7,0.0,0.206,0.476,0.894,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
TRIP212295,2025-07-21 10:57:08,J029,Old Airport Road,J024,JP Nagar,Auto-Rickshaw,Weekday,False,Rain,True,10.7,False,False,False,1.77,False,Primary Route,20.2,0.593,41.6,363.7,0.0,0.153,0.353,0.921,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
TRIP212296,2025-04-08 15:19:54,J019,RT Nagar,J003,KR Puram,Car,Weekday,False,Light Rain,True,6.1,True,True,False,1.94,True,Alternate Route,32.8,0.416,33.8,240.5,120.7,0.212,0.49,0.753,Accident detected nearby - reroute and reduced speed advised
TRIP212297,2025-10-22 08:38:04,J017,Whitefield ITPL,J031,Cubbon Road,Car,Weekday,True,Clear,False,0.0,False,False,False,1.58,False,Primary Route,9.7,1.0,64.4,683.6,0.0,0.259,0.598,0.871,Festival crowd surge detected - alternate route and extended cycle recommended
TRIP212298,2025-04-05 19:57:56,J040,City Market,J019,RT Nagar,Auto-Rickshaw,Weekend,False,Clear,False,0.0,False,False,False,3.01,True,Primary Route,25.1,0.531,33.4,499.2,0.0,0.245,0.566,0.943,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212299,2025-11-14 09:03:10,J022,Rajajinagar,J008,Jayanagar 4th Block,Two-Wheeler,Weekday,False,Rain,True,9.5,False,True,False,6.37,True,Alternate Route,30.3,0.578,34.3,752.3,359.8,0.313,0.723,0.905,Bus priority granted - green extension issued to reduce transit delay
TRIP212300,2026-01-04 21:25:23,J001,Silk Board,J042,Anand Rao Circle,Car,Weekend,False,Clear,False,0.0,False,False,False,4.42,True,Primary Route,31.1,0.323,22.6,525.8,0.0,0.46,1.063,0.96,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212301,2026-05-30 20:28:15,J029,Old Airport Road,J012,Koramangala Sony World,Car,Weekend,False,Clear,False,0.0,False,False,False,3.71,True,Primary Route,28.0,0.45,29.2,547.7,0.0,0.419,0.968,0.978,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212302,2026-01-04 19:30:35,J010,Shivajinagar,J012,Koramangala Sony World,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,8.92,False,Primary Route,25.1,0.598,33.0,1364.1,0.0,0.438,1.012,0.99,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212303,2025-07-02 14:16:59,J036,HAL Airport Road,J027,Mysore Road,Two-Wheeler,Weekday,False,Rain,True,10.7,False,False,False,3.61,True,Primary Route,34.7,0.364,23.2,400.0,0.0,0.168,0.388,0.883,Light rain detected - minor speed reduction advised
TRIP212304,2025-03-09 17:18:21,J018,Nagawara,J028,Tumkur Road,Delivery Van,Weekend,False,Clear,False,0.0,False,False,False,5.98,True,Alternate Route,25.3,0.37,21.6,834.9,135.7,1.005,2.322,0.959,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212305,2025-06-19 12:42:50,J027,Mysore Road,J039,KR Market,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,6.92,False,Primary Route,39.0,0.163,12.1,611.3,0.0,0.273,0.631,0.942,Normal free-flow traffic - standard signal timing maintained
TRIP212306,2026-01-12 16:57:46,J042,Anand Rao Circle,J025,Bannerghatta Road,Car,Weekday,False,Clear,False,0.0,False,True,False,7.85,True,Alternate Route,33.7,0.299,18.2,883.2,40.5,0.813,1.878,0.976,Bus priority granted - green extension issued to reduce transit delay
TRIP212307,2026-05-26 08:09:40,J042,Anand Rao Circle,J001,Silk Board,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,1.09,True,Alternate Route,25.1,0.574,35.3,191.8,199.2,0.06,0.139,0.952,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212308,2025-02-01 20:26:12,J024,JP Nagar,J042,Anand Rao Circle,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,2.82,True,Primary Route,25.6,0.485,23.3,451.3,0.0,0.131,0.303,0.954,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212309,2025-11-18 22:04:32,J027,Mysore Road,J004,Hebbal,Two-Wheeler,Weekday,False,Clear,False,0.0,False,True,False,3.53,False,Primary Route,38.4,0.164,8.5,344.8,0.0,0.144,0.333,0.974,Bus priority granted - green extension issued to reduce transit delay
TRIP212310,2025-11-29 10:59:38,J035,Domlur,J036,HAL Airport Road,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,8.4,False,Primary Route,33.0,0.387,23.9,912.7,0.0,0.373,0.862,0.976,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212311,2025-05-12 08:42:44,J024,JP Nagar,J029,Old Airport Road,Two-Wheeler,Weekday,False,Light Rain,True,5.8,False,True,False,3.83,True,Alternate Route,27.6,0.515,37.5,529.2,169.7,0.186,0.43,0.933,Bus priority granted - green extension issued to reduce transit delay
TRIP212312,2025-03-13 06:39:43,J011,Indiranagar 100ft Road,J041,Chalukya Circle,Car,Weekday,False,Clear,False,0.0,False,True,False,5.06,True,Primary Route,36.8,0.218,16.1,462.7,0.0,0.488,1.127,0.96,Bus priority granted - green extension issued to reduce transit delay
TRIP212313,2026-04-05 18:52:47,J017,Whitefield ITPL,J022,Rajajinagar,Car,Weekend,False,Clear,False,0.0,False,False,False,3.07,True,Alternate Route,26.6,0.464,34.4,437.5,103.4,0.362,0.836,0.968,Moderate traffic flow - standard adaptive signal timing in effect
TRIP212314,2026-03-01 00:34:33,J037,Kadugodi,J004,Hebbal,Car,Weekend,False,Clear,False,0.0,False,False,False,1.83,False,Primary Route,44.6,0.088,9.1,155.0,0.0,0.145,0.335,0.971,Normal free-flow traffic - standard signal timing maintained
